"Test : Start of hold value,""172.00000"",MPa"

Time,Extension,Load,Temperature: Chamber 3119-600 1 1,Tensile strain (Extension),Tensile stress
"7.40000,""9.64813"",""1.31586"",""25.38304"",""0.00112"",""11.54166"""
"7.50000,""9.64990"",""1.35731"",""25.38304"",""0.00113"",""11.90526"""
"7.60000,""9.65175"",""1.40608"",""25.38304"",""0.00115"",""12.33309"""
"7.70000,""9.65334"",""1.45292"",""25.38304"",""0.00117"",""12.74391"""
"7.80000,""9.65477"",""1.49256"",""25.38304"",""0.00118"",""13.09161"""
"7.90000,""9.65642"",""1.52055"",""25.38304"",""0.00119"",""13.33712"""
"8.00000,""9.65825"",""1.52888"",""25.38011"",""0.00121"",""13.41014"""
"8.10000,""9.66016"",""1.53342"",""25.38011"",""0.00123"",""13.44995"""
"8.20000,""9.66172"",""1.52549"",""25.38011"",""0.00124"",""13.38045"""
"8.30000,""9.66309"",""1.51761"",""25.38011"",""0.00125"",""13.31133"""
"8.40000,""9.66475"",""1.51788"",""25.38011"",""0.00127"",""13.31371"""
"8.50000,""9.66662"",""1.53429"",""25.37760"",""0.00129"",""13.45762"""
"8.60000,""9.66845"",""1.56125"",""25.37760"",""0.00130"",""13.69409"""
"8.70000,""9.66994"",""1.60108"",""25.37760"",""0.00132"",""14.04340"""
"8.80000,""9.67133"",""1.63463"",""25.37760"",""0.00133"",""14.33767"""
"8.90000,""9.67304"",""1.69077"",""25.37760"",""0.00135"",""14.83009"""
"9.00000,""9.67488"",""1.72733"",""25.37760"",""0.00136"",""15.15084"""
"9.10000,""9.67676"",""1.76103"",""25.37687"",""0.00138"",""15.44635"""
"9.20000,""9.67822"",""1.77913"",""25.37687"",""0.00139"",""15.60513"""
"9.30000,""9.67963"",""1.77083"",""25.37687"",""0.00141"",""15.53237"""
"9.40000,""9.68136"",""1.76841"",""25.37687"",""0.00142"",""15.51111"""
"9.50000,""9.68330"",""1.76004"",""25.37687"",""0.00144"",""15.43768"""
"9.60000,""9.68513"",""1.76289"",""25.37687"",""0.00146"",""15.46266"""
"9.70000,""9.68652"",""1.77451"",""25.37400"",""0.00147"",""15.56464"""
"9.80000,""9.68799"",""1.79751"",""25.37400"",""0.00148"",""15.76639"""
"9.90000,""9.68975"",""1.84526"",""25.37400"",""0.00150"",""16.18519"""
"10.00000,""9.69174"",""1.89230"",""25.37400"",""0.00152"",""16.59781"""
"10.10000,""9.69355"",""1.94341"",""25.37400"",""0.00153"",""17.04605"""
"10.20000,""9.69489"",""1.98395"",""25.37400"",""0.00154"",""17.40166"""
"10.30000,""9.69635"",""2.00188"",""25.37276"",""0.00156"",""17.55897"""
"10.40000,""9.69817"",""2.02172"",""25.37276"",""0.00157"",""17.73292"""
"10.50000,""9.70020"",""2.03064"",""25.37276"",""0.00159"",""17.81124"""
"10.60000,""9.70182"",""2.02374"",""25.37276"",""0.00161"",""17.75069"""
"10.70000,""9.70317"",""2.01853"",""25.37276"",""0.00162"",""17.70500"""
"10.80000,""9.70473"",""2.01354"",""25.37276"",""0.00163"",""17.66119"""
"10.90000,""9.70652"",""2.03415"",""25.37556"",""0.00165"",""17.84199"""
"11.00000,""9.70854"",""2.06503"",""25.37556"",""0.00167"",""18.11287"""
"11.10000,""9.71017"",""2.09906"",""25.37556"",""0.00168"",""18.41134"""
"11.20000,""9.71151"",""2.14420"",""25.37556"",""0.00170"",""18.80728"""
"11.30000,""9.71309"",""2.19196"",""25.37556"",""0.00171"",""19.22617"""
"11.40000,""9.71489"",""2.24146"",""25.37569"",""0.00173"",""19.66038"""
"11.50000,""9.71688"",""2.27278"",""25.37569"",""0.00175"",""19.93510"""
"11.60000,""9.71841"",""2.28505"",""25.37569"",""0.00176"",""20.04267"""
"11.70000,""9.71978"",""2.28853"",""25.37569"",""0.00177"",""20.07317"""
"11.80000,""9.72137"",""2.27936"",""25.37569"",""0.00179"",""19.99282"""
"11.90000,""9.72318"",""2.27486"",""25.37569"",""0.00180"",""19.95328"""
"12.00000,""9.72510"",""2.27957"",""25.37665"",""0.00182"",""19.99463"""
"12.10000,""9.72663"",""2.29223"",""25.37665"",""0.00183"",""20.10562"""
"12.20000,""9.72808"",""2.32107"",""25.37665"",""0.00185"",""20.35861"""
"12.30000,""9.72969"",""2.35481"",""25.37665"",""0.00186"",""20.65453"""
"12.40000,""9.73153"",""2.40475"",""25.37665"",""0.00188"",""21.09257"""
"12.50000,""9.73342"",""2.44844"",""25.37665"",""0.00190"",""21.47583"""
"12.60000,""9.73489"",""2.49335"",""25.37822"",""0.00191"",""21.86975"""
"12.70000,""9.73637"",""2.51740"",""25.37822"",""0.00192"",""22.08068"""
"12.80000,""9.73810"",""2.52973"",""25.37822"",""0.00194"",""22.18883"""
"12.90000,""9.73999"",""2.53962"",""25.37822"",""0.00196"",""22.27561"""
"13.00000,""9.74181"",""2.53693"",""25.37822"",""0.00197"",""22.25194"""
"13.10000,""9.74324"",""2.52732"",""25.37822"",""0.00199"",""22.16770"""
"13.20000,""9.74474"",""2.52723"",""25.38100"",""0.00200"",""22.16691"""
"13.30000,""9.74648"",""2.54634"",""25.38100"",""0.00202"",""22.33447"""
"13.40000,""9.74837"",""2.57702"",""25.38100"",""0.00203"",""22.60365"""
"13.50000,""9.75013"",""2.61235"",""25.38100"",""0.00205"",""22.91350"""
"13.60000,""9.75153"",""2.65925"",""25.38100"",""0.00206"",""23.32486"""
"13.70000,""9.75308"",""2.70390"",""25.38385"",""0.00208"",""23.71647"""
"13.80000,""9.75485"",""2.73940"",""25.38385"",""0.00209"",""24.02786"""
"13.90000,""9.75670"",""2.77698"",""25.38385"",""0.00211"",""24.35751"""
"14.00000,""9.75835"",""2.78469"",""25.38385"",""0.00212"",""24.42511"""
"14.10000,""9.75983"",""2.77735"",""25.38385"",""0.00214"",""24.36076"""
"14.20000,""9.76141"",""2.77095"",""25.38385"",""0.00215"",""24.30461"""
"14.30000,""9.76324"",""2.77234"",""25.38249"",""0.00217"",""24.31680"""
"14.40000,""9.76505"",""2.77847"",""25.38249"",""0.00219"",""24.37061"""
