Test : Start of hold value,"200.00000",MPa

Time,Extension,Load,Temperature: Chamber 3119-600 1 1,Tensile strain (Extension),Tensile stress
(s),(mm),(N),(C),(mm/mm),(MPa)
"15.10000","1.29193","1.48744","29.62861","0.00123","13.04664"
"15.20000","1.29278","1.49036","29.62861","0.00124","13.07230"
"15.30000","1.29361","1.51696","29.62861","0.00125","13.30555"
"15.40000","1.29452","1.54811","29.62861","0.00126","13.57879"
"15.50000","1.29543","1.57004","29.62861","0.00127","13.77116"
"15.60000","1.29630","1.59779","29.62861","0.00128","14.01460"
"15.70000","1.29708","1.63638","29.63918","0.00128","14.35308"
"15.80000","1.29783","1.66546","29.63918","0.00129","14.60808"
"15.90000","1.29862","1.68792","29.63918","0.00130","14.80510"
"16.00000","1.29947","1.71906","29.63918","0.00131","15.07829"
"16.10000","1.30031","1.73228","29.63918","0.00132","15.19424"
"16.20000","1.30113","1.73944","29.63918","0.00132","15.25698"
"16.30000","1.30197","1.74769","29.65955","0.00133","15.32942"
"16.40000","1.30290","1.74757","29.65955","0.00134","15.32835"
"16.50000","1.30375","1.75773","29.65955","0.00135","15.41744"
"16.60000","1.30459","1.76854","29.65955","0.00136","15.51229"
"16.70000","1.30541","1.77982","29.65955","0.00137","15.61120"
"16.80000","1.30618","1.79934","29.65955","0.00137","15.78239"
"16.90000","1.30695","1.81788","29.69052","0.00138","15.94506"
"17.00000","1.30779","1.82861","29.69052","0.00139","16.03911"
"17.10000","1.30864","1.79578","29.69052","0.00140","15.75122"
"17.20000","1.30948","1.74848","29.69052","0.00141","15.33631"
"17.30000","1.31038","1.71843","29.69052","0.00142","15.07269"
"17.40000","1.31124","1.66121","29.74967","0.00142","14.57088"
"17.50000","1.31207","1.62284","29.74967","0.00143","14.23431"
"17.60000","1.31292","1.59328","29.74967","0.00144","13.97500"
"17.70000","1.31374","1.57532","29.74967","0.00145","13.81749"
"17.80000","1.31450","1.55510","29.74967","0.00146","13.64009"
"17.90000","1.31532","1.56358","29.74967","0.00146","13.71453"
"18.00000","1.31615","1.55183","29.77731","0.00147","13.61149"
"18.10000","1.31697","1.54789","29.77731","0.00148","13.57692"
"18.20000","1.31784","1.52912","29.77731","0.00149","13.41228"
"18.30000","1.31870","1.48972","29.77731","0.00150","13.06668"
"18.40000","1.31956","1.46105","29.77731","0.00151","12.81521"
"18.50000","1.32041","1.45325","29.77731","0.00151","12.74676"
"18.60000","1.32119","1.46145","29.77216","0.00152","12.81870"
"18.70000","1.32200","1.46942","29.77216","0.00153","12.88865"
"18.80000","1.32279","1.50298","29.77216","0.00154","13.18301"
"18.90000","1.32359","1.53431","29.77216","0.00155","13.45773"
"19.00000","1.32442","1.57953","29.77216","0.00155","13.85439"
"19.10000","1.32528","1.62293","29.77216","0.00156","14.23505"
"19.20000","1.32615","1.65867","29.70782","0.00157","14.54856"
"19.30000","1.32702","1.70582","29.70782","0.00158","14.96215"
"19.40000","1.32788","1.72929","29.70782","0.00159","15.16798"
"19.50000","1.32872","1.75382","29.70782","0.00160","15.38317"
"19.60000","1.32951","1.77414","29.70782","0.00160","15.56137"
"19.70000","1.33031","1.78947","29.70782","0.00161","15.69585"
"19.80000","1.33109","1.81770","29.66080","0.00162","15.94341"
"19.90000","1.33190","1.84561","29.66080","0.00163","16.18830"
"20.00000","1.33276","1.89751","29.66080","0.00164","16.64351"
"20.10000","1.33362","1.93895","29.66080","0.00164","17.00698"
"20.20000","1.33448","1.97850","29.66080","0.00165","17.35384"
"20.30000","1.33535","2.01880","29.62265","0.00166","17.70732"
"20.40000","1.33623","2.04929","29.62265","0.00167","17.97482"
"20.50000","1.33702","2.08743","29.62265","0.00168","18.30935"
"20.60000","1.33781","2.11072","29.62265","0.00169","18.51361"
"20.70000","1.33861","2.12180","29.62265","0.00169","18.61080"
"20.80000","1.33943","2.13518","29.62265","0.00170","18.72814"
"20.90000","1.34024","2.15937","29.60265","0.00171","18.94034"
"21.00000","1.34110","2.18044","29.60265","0.00172","19.12511"
"21.10000","1.34199","2.19512","29.60265","0.00173","19.25392"
"21.20000","1.34288","2.21841","29.60265","0.00174","19.45814"
"21.30000","1.34374","2.24857","29.60265","0.00174","19.72271"
"21.40000","1.34456","2.27456","29.60265","0.00175","19.95068"
"21.50000","1.34536","2.31303","29.60160","0.00176","20.28812"
"21.60000","1.34613","2.33709","29.60160","0.00177","20.49916"
"21.70000","1.34695","2.36039","29.60160","0.00178","20.70350"
"21.80000","1.34779","2.36265","29.60160","0.00178","20.72334"
"21.90000","1.34860","2.36900","29.60160","0.00179","20.77907"
"22.00000","1.34946","2.38054","29.60160","0.00180","20.88029"
"22.10000","1.35036","2.38376","29.62396","0.00181","20.90845"
"22.20000","1.35125","2.38251","29.62396","0.00182","20.89750"
"22.30000","1.35210","2.41057","29.62396","0.00183","21.14363"
"22.40000","1.35290","2.42060","29.62396","0.00184","21.23161"
"22.50000","1.35368","2.44139","29.62396","0.00184","21.41395"
"22.60000","1.35446","2.46061","29.65313","0.00185","21.58254"
"22.70000","1.35526","2.48742","29.65313","0.00186","21.81772"
"22.80000","1.35611","2.48256","29.65313","0.00187","21.77510"
"22.90000","1.35696","2.44131","29.65313","0.00188","21.41330"
"23.00000","1.35780","2.37152","29.65313","0.00188","20.80116"
"23.10000","1.35870","2.31483","29.65313","0.00189","20.30387"
"23.20000","1.35960","2.28350","29.70557","0.00190","20.02912"
"23.30000","1.36044","2.26255","29.70557","0.00191","19.84536"
"23.40000","1.36121","2.22674","29.70557","0.00192","19.53121"
"23.50000","1.36198","2.19935","29.70557","0.00193","19.29103"
"23.60000","1.36279","2.19927","29.70557","0.00193","19.29028"
"23.70000","1.36360","2.20332","29.70557","0.00194","19.32578"
"23.80000","1.36444","2.19811","29.72064","0.00195","19.28010"
"23.90000","1.36527","2.17761","29.72064","0.00196","19.10034"
"24.00000","1.36613","2.15270","29.72064","0.00197","18.88185"
"24.10000","1.36703","2.12373","29.72064","0.00198","18.62770"
"24.20000","1.36793","2.10778","29.72064","0.00198","18.48782"
"24.30000","1.36876","2.11723","29.72064","0.00199","18.57069"
"24.40000","1.36953","2.12669","29.70754","0.00200","18.65364"
"24.50000","1.37030","2.14644","29.70754","0.00201","18.82691"
"24.60000","1.37107","2.19439","29.70754","0.00202","19.24748"
"24.70000","1.37187","2.23401","29.70754","0.00202","19.59497"
"24.80000","1.37273","2.28807","29.70754","0.00203","20.06916"
"24.90000","1.37362","2.33910","29.70754","0.00204","20.51676"
"25.00000","1.37449","2.37556","29.63109","0.00205","20.83655"
"25.10000","1.37536","2.41611","29.63109","0.00206","21.19222"
"25.20000","1.37625","2.43585","29.63109","0.00207","21.36535"
"25.30000","1.37707","2.46137","29.63109","0.00207","21.58920"
"25.40000","1.37784","2.48089","29.63109","0.00208","21.76040"
"25.50000","1.37860","2.50689","29.58233","0.00209","21.98847"
"25.60000","1.37937","2.53177","29.58233","0.00210","22.20669"
"25.70000","1.38020","2.56077","29.58233","0.00211","22.46105"
"25.80000","1.38105","2.60421","29.58233","0.00211","22.84209"
"25.90000","1.38193","2.63952","29.58233","0.00212","23.15185"
"26.00000","1.38281","2.67493","29.58233","0.00213","23.46244"
"26.10000","1.38371","2.71622","29.55523","0.00214","23.82461"
"26.20000","1.38456","2.73128","29.55523","0.00215","23.95666"
"26.30000","1.38539","2.75883","29.55523","0.00216","24.19833"
"26.40000","1.38618","2.76578","29.55523","0.00216","24.25926"
"26.50000","1.38694","2.77884","29.55523","0.00217","24.37381"
"26.60000","1.38771","2.79441","29.55523","0.00218","24.51038"
"26.70000","1.38855","2.81329","29.54808","0.00219","24.67599"
"26.80000","1.38942","2.84514","29.54808","0.00220","24.95536"
"26.90000","1.39033","2.88595","29.54808","0.00221","25.31333"
"27.00000","1.39120","2.91230","29.54808","0.00221","25.54441"
