xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	
	 0.68468	 -0.70666	 0.91571	 0.29794	 0.57094	 -0.21272	 0.86585	 -0.87533	 -0.19464
	 0.68464	 -0.62047	 0.89199	 0.65484	 0.64390	 -0.27757	 0.85089	 -0.44842	 -0.19875
	 0.70407	 -0.69591	 0.91559	 0.65367	 0.60918	 -0.70571	 0.83342	 -0.52248	 -0.23436
	 0.63280	 -0.74622	 0.87246	 0.34648	 0.54371	 -0.22219	 0.86802	 -0.87641	 -0.18192
	 0.69968	 -0.76829	 0.91423	 0.65369	 0.57868	 -0.26823	 0.84467	 -0.83155	 -0.25379
	 0.64093	 -0.76980	 0.91299	 0.70869	 0.59842	 -0.18280	 0.84793	 -0.81025	 -0.21546
	 0.68008	 -0.76980	 0.91301	 0.70984	 0.57998	 -0.21753	 0.85209	 -0.88076	 -0.23135
	 0.68550	 -0.76980	 0.91727	 0.70983	 0.60080	 -0.18280	 0.85102	 -0.87598	 -0.23031
	 0.63551	 -0.76980	 0.91299	 0.70983	 0.56754	 -0.18280	 0.86825	 -0.88410	 -0.18159
	 0.67821	 -0.77281	 0.91739	 0.65369	 0.57966	 -0.27225	 0.84467	 -0.78214	 -0.24544
	 0.62977	 -0.76764	 0.87841	 0.40955	 0.57869	 -0.23369	 0.86837	 -0.87598	 -0.19731
	 0.70272	 -0.77281	 0.91739	 0.65369	 0.57966	 -0.27225	 0.85848	 -0.81228	 -0.21821
	 0.70425	 -0.77099	 0.91733	 0.63919	 0.66455	 -0.27757	 0.84859	 -0.50704	 -0.23368
	 0.62977	 -0.70669	 0.86931	 0.35784	 0.57869	 -0.23369	 0.86837	 -0.53259	 -0.14250
	 0.67970	 -0.65078	 0.91768	 0.00445	 0.65607	 -0.63100	 0.93280	 -0.85928	 -0.17766
	 0.70272	 -0.77290	 0.91753	 0.49352	 0.57966	 -0.26987	 0.85480	 -0.83968	 -0.22940
	 0.64118	 -0.74965	 0.91285	 0.71037	 0.59842	 -0.27275	 0.85250	 -0.87307	 -0.21963
	 0.64152	 -0.76980	 0.94666	 0.70983	 0.59652	 -0.18280	 0.84971	 -0.83820	 -0.18333
	 0.67157	 -0.70657	 0.93432	 0.41368	 0.56894	 -0.29391	 0.86515	 -0.87417	 -0.21133
	 0.64118	 -0.76980	 0.91727	 0.70983	 0.62097	 -0.18280	 0.84971	 -0.87598	 -0.22544
	 0.67982	 -0.76980	 0.91299	 0.70983	 0.60324	 -0.18280	 0.85164	 -0.88076	 -0.22967
	 0.70407	 -0.69591	 0.91294	 0.72983	 0.59851	 -0.18132	 0.86538	 -0.50122	 -0.13532
	 0.67982	 -0.76980	 0.91564	 0.63367	 0.56952	 -0.70717	 0.82020	 -0.88076	 -0.13142
	 0.63201	 -0.70657	 0.91727	 0.41368	 0.57094	 -0.29391	 0.89396	 -0.83639	 -0.16416
	 0.67982	 -0.84904	 0.91299	 0.68800	 0.54538	 -0.23759	 0.86276	 -0.88076	 -0.19975
	 0.69068	 -0.61535	 0.91733	 0.66084	 0.57857	 -0.75573	 0.84859	 -0.81994	 -0.12295
	 0.63012	 -0.70657	 0.93465	 0.34573	 0.60910	 -0.18742	 0.86752	 -0.49590	 -0.13351
	 0.64230	 -0.64166	 0.91768	 0.00013	 0.65607	 -0.63100	 0.93514	 -0.51788	 -0.19094
	 0.70666	 -0.69591	 0.91559	 0.65367	 0.60918	 -0.70571	 0.83342	 -0.52248	 -0.24329
	 0.64118	 -0.76980	 0.90132	 0.65814	 0.59489	 -0.19503	 0.84784	 -0.87861	 -0.22568
	 0.70425	 -0.75632	 0.91766	 0.65369	 0.65889	 -0.33890	 0.86838	 -0.52052	 -0.22853
	 0.68436	 -0.70577	 0.85934	 0.30957	 0.60839	 -0.23369	 0.86343	 -0.87598	 -0.21720
	 0.68436	 -0.70577	 0.85934	 0.25549	 0.60839	 -0.23369	 0.86343	 -0.87598	 -0.21418
	 0.64516	 -0.62472	 0.91727	 0.70983	 0.61181	 -0.18280	 0.85629	 -0.87749	 -0.18982
	 0.68048	 -0.76273	 0.88585	 0.80807	 0.57384	 -0.70571	 0.83367	 -0.52248	 -0.22740
	 0.69103	 -0.61535	 0.91733	 0.59018	 0.60898	 -0.75573	 0.84859	 -0.40617	 -0.21270
	 0.63581	 -0.67811	 0.90333	 0.70870	 0.60126	 -0.28375	 0.85924	 -0.81101	 -0.17092
	 0.70911	 -0.77299	 0.91739	 0.70685	 0.57895	 -0.27225	 0.85466	 -0.82841	 -0.23137
	 0.64118	 -0.76962	 0.91299	 0.52005	 0.59913	 -0.13368	 0.85298	 -0.88432	 -0.20490
	 0.72802	 -0.65266	 0.89194	 0.65482	 0.58600	 -0.73210	 0.84223	 -0.52292	 -0.20695
	 0.68463	 -0.62047	 0.88582	 0.65484	 0.64390	 -0.27757	 0.84647	 -0.44799	 -0.19899
	 0.70425	 -0.77099	 0.91733	 0.63919	 0.66455	 -0.27757	 0.84859	 -0.44842	 -0.22082
	 0.69103	 -0.61535	 0.91733	 0.65369	 0.60898	 -0.75573	 0.83808	 -0.41493	 -0.24434
	 0.68550	 -0.76980	 0.91727	 0.70983	 0.60080	 -0.18280	 0.85102	 -0.87598	 -0.23031
	 0.69495	 -0.77099	 0.91733	 0.63919	 0.66455	 -0.30779	 0.84859	 -0.44842	 -0.23509
	 0.68462	 -0.76934	 0.87349	 0.80822	 0.57287	 -0.70571	 0.83582	 -0.53175	 -0.21875
	 0.68031	 -0.61103	 0.88578	 0.65466	 0.59013	 -0.70571	 0.83574	 -0.52248	 -0.22189
	 0.69155	 -0.62112	 0.91299	 0.70624	 0.56959	 -0.22195	 0.83463	 -0.89110	 -0.24402
	 0.67146	 -0.76403	 0.92682	 0.65728	 0.60898	 -0.75573	 0.85273	 -0.41616	 -0.20233
	 0.68436	 -0.70577	 0.85934	 0.27925	 0.60839	 -0.23369	 0.86343	 -0.87598	 -0.21548
	 0.73254	 -0.77099	 0.91733	 0.64711	 0.66455	 -0.20587	 0.84859	 -0.50704	 -0.19879
	 0.70407	 -0.69591	 0.91559	 0.74231	 0.59929	 -0.70571	 0.83342	 -0.52248	 -0.23902
	 0.64118	 -0.76980	 0.90132	 0.65814	 0.59489	 0.05363	 0.84784	 -0.87861	 -0.16379
	 0.72072	 -0.71358	 0.85934	 0.30957	 0.60668	 -0.23360	 0.89580	 -0.83884	 -0.15740
	 0.69308	 -0.76948	 0.91753	 0.49352	 0.58138	 -0.26995	 0.85480	 -0.87682	 -0.23691
	 0.70191	 -0.61765	 0.88570	 0.65372	 0.60168	 -0.73736	 0.83536	 -0.54506	 -0.21609
	 0.71677	 -0.76829	 0.91431	 0.65479	 0.57868	 -0.26823	 0.84503	 -0.83155	 -0.25364
	 0.64118	 -0.76980	 0.92503	 0.70983	 0.62097	 0.10964	 0.84971	 -0.87598	 -0.13525
	 0.70833	 -0.77281	 0.91739	 0.51706	 0.57966	 -0.27225	 0.86549	 -0.83199	 -0.20792
	 0.68008	 -0.76980	 0.91750	 0.74561	 0.57992	 -0.17288	 0.82727	 -0.88076	 -0.26894
	 0.70272	 -0.77281	 0.91290	 0.65230	 0.57972	 -0.33215	 0.84501	 -0.83199	 -0.23494
	 0.70911	 -0.76846	 0.91739	 0.70281	 0.57871	 -0.26837	 0.85466	 -0.82841	 -0.23052
	 0.69968	 -0.77282	 0.91423	 0.65772	 0.57475	 -0.27211	 0.84467	 -0.83156	 -0.25304
	 0.67821	 -0.77281	 0.96019	 0.65369	 0.61810	 -0.38421	 0.84467	 -0.78214	 -0.18563
	 0.70889	 -0.69591	 0.91559	 0.65367	 0.60918	 -0.70571	 0.83342	 -0.52248	 -0.24330
	 0.68550	 -0.79587	 0.91727	 0.65269	 0.60080	 -0.18280	 0.83948	 -0.87598	 -0.25785
	 0.70272	 -0.77281	 0.91739	 0.71083	 0.58653	 -0.27225	 0.85240	 -0.83199	 -0.23376
	 0.70911	 -0.80789	 0.91739	 0.70685	 0.57895	 -0.27225	 0.85466	 -0.76027	 -0.21689
	 0.68048	 -0.75529	 0.88585	 0.80807	 0.57384	 -0.78539	 0.83367	 -0.52248	 -0.20554
	 0.67982	 -0.76980	 0.91299	 0.70983	 0.56959	 -0.18280	 0.85164	 -0.88076	 -0.21864
	 0.70425	 -0.77099	 0.91733	 0.63919	 0.66455	 -0.27757	 0.84859	 -0.44842	 -0.22082
	 0.64118	 -0.76973	 0.91733	 0.70830	 0.62097	 -0.18280	 0.84969	 -0.87863	 -0.22626
	 0.67866	 -0.77106	 0.91727	 0.64072	 0.66455	 -0.27757	 0.84861	 -0.50704	 -0.23143
	 0.68577	 -0.76980	 0.91739	 0.70983	 0.56959	 -0.18280	 0.84480	 -0.88083	 -0.23454
	 0.67821	 -0.77281	 0.91300	 0.75387	 0.57966	 -0.27225	 0.85151	 -0.78200	 -0.22549
	 0.70272	 -0.77281	 0.91739	 0.51706	 0.57966	 -0.33367	 0.85470	 -0.83199	 -0.23196
	 0.64118	 -0.74965	 0.91285	 0.71037	 0.59842	 -0.15159	 0.85250	 -0.87307	 -0.20593
	 0.70272	 -0.77281	 0.91739	 0.65369	 0.57966	 -0.27225	 0.85856	 -0.83199	 -0.22161
	 0.68008	 -0.77692	 0.87948	 0.70984	 0.51425	 -0.21753	 0.85209	 -0.88076	 -0.21244
	 0.70163	 -0.77281	 0.91240	 0.73719	 0.57966	 -0.18387	 0.85548	 -0.81756	 -0.19810
	 0.68091	 -0.76980	 0.91808	 0.71116	 0.56959	 -0.29047	 0.85164	 -0.87898	 -0.23045
	 0.69111	 -0.61535	 0.91567	 0.66635	 0.60898	 -0.75573	 0.83808	 -0.41493	 -0.24418
	 0.70658	 -0.69591	 0.91725	 0.65367	 0.60918	 -0.70571	 0.83342	 -0.52248	 -0.24396
	 0.69103	 -0.61535	 0.91733	 0.74685	 0.60898	 -0.79111	 0.83808	 -0.44621	 -0.22243
	 0.64118	 -0.76973	 0.92333	 0.70830	 0.60582	 -0.30954	 0.84969	 -0.87863	 -0.21054
	 0.70911	 -0.76981	 0.91729	 0.71450	 0.57895	 -0.27163	 0.85468	 -0.83392	 -0.23246
	 0.68008	 -0.73538	 0.91310	 0.70984	 0.57998	 -0.21814	 0.85207	 -0.87525	 -0.22707
	 0.69950	 -0.76827	 0.91733	 0.63429	 0.66455	 -0.27787	 0.84859	 -0.50704	 -0.23458
	 0.70443	 -0.77102	 0.91423	 0.65369	 0.55622	 -0.26793	 0.84467	 -0.83155	 -0.23813
	 0.69227	 -0.77281	 0.91290	 0.64105	 0.57513	 -0.33215	 0.84538	 -0.84806	 -0.22693
	 0.70353	 -0.76948	 0.91753	 0.50476	 0.58138	 -0.26995	 0.86520	 -0.83197	 -0.20874
	 0.70407	 -0.69705	 0.91559	 0.74231	 0.57025	 -0.68623	 0.83345	 -0.56995	 -0.21762
	 0.69155	 -0.61998	 0.91318	 0.70624	 0.56959	 -0.22195	 0.83460	 -0.84738	 -0.25595
	 0.69103	 -0.61535	 0.91786	 0.59328	 0.60898	 -0.75573	 0.83808	 -0.41493	 -0.24211
	 0.71677	 -0.76829	 0.91378	 0.65479	 0.57868	 -0.18779	 0.84503	 -0.83155	 -0.23416
	 0.68008	 -0.76980	 0.91738	 0.71010	 0.57992	 -0.18251	 0.82827	 -0.88076	 -0.26522
	 0.68577	 -0.76980	 0.91751	 0.74533	 0.56959	 -0.17316	 0.85011	 -0.88083	 -0.22197
	 0.67821	 -0.75054	 0.91090	 0.65369	 0.57966	 -0.27225	 0.84467	 -0.80253	 -0.24479
	 0.70666	 -0.69591	 0.92144	 0.63345	 0.60918	 -0.70571	 0.83342	 -0.52248	 -0.24409
	 0.71677	 -0.76834	 0.91431	 0.65479	 0.57868	 -0.26703	 0.84503	 -0.87438	 -0.24324
	 0.69784	 -0.76975	 0.91727	 0.70983	 0.60080	 -0.27623	 0.85102	 -0.83315	 -0.24632
	 0.63660	 -0.62724	 0.93064	 0.66576	 0.62097	 -0.18280	 0.83488	 -0.89020	 -0.17674
	 0.69199	 -0.76362	 0.91332	 0.70624	 0.56959	 -0.22195	 0.84944	 -0.87953	 -0.23629
	 0.68594	 -0.64982	 0.91739	 0.65366	 0.60060	 -0.26826	 0.83948	 -0.87598	 -0.26399
	 0.70227	 -0.77281	 0.91727	 0.67380	 0.57986	 -0.07932	 0.84467	 -0.65797	 -0.16375
	 0.67707	 -0.76967	 0.91750	 0.65839	 0.57491	 -0.17288	 0.84500	 -0.82990	 -0.22529
	 0.67989	 -0.77295	 0.94587	 0.73023	 0.58857	 -0.54723	 0.82694	 -0.89330	 -0.18147
	 0.70272	 -0.77281	 0.91739	 0.51706	 0.57966	 -0.45257	 0.86501	 -0.83199	 -0.19714
	 0.70272	 -0.77281	 0.91739	 0.71083	 0.58678	 -0.27225	 0.85240	 -0.83199	 -0.23385
	 0.69968	 -0.76829	 0.91423	 0.65369	 0.57868	 -0.26823	 0.82920	 -0.83155	 -0.26347
	 0.70336	 -0.61765	 0.88578	 0.65482	 0.60837	 -0.70571	 0.82990	 -0.52248	 -0.24776
	 0.70658	 -0.69591	 0.91725	 0.65367	 0.60918	 -0.70571	 0.83342	 -0.52248	 -0.24396
	 0.70666	 -0.69591	 0.91550	 0.65367	 0.60918	 -0.70571	 0.83342	 -0.52248	 -0.24327
	 0.65580	 -0.79587	 0.91727	 0.65269	 0.60080	 -0.18280	 0.83948	 -0.87598	 -0.21785
	 0.70658	 -0.69591	 0.91725	 0.65367	 0.60549	 -0.70571	 0.83342	 -0.52248	 -0.24123
	 0.69597	 -0.78696	 0.91559	 0.65367	 0.61205	 -0.70571	 0.83342	 -0.52708	 -0.23622
	 0.69969	 -0.74971	 0.91423	 0.65772	 0.57189	 -0.27211	 0.84467	 -0.82684	 -0.24610
	 0.70425	 -0.73117	 0.90673	 0.63919	 0.66455	 -0.43410	 0.84859	 -0.50704	 -0.30473
	 0.66929	 -0.69591	 0.91559	 0.71925	 0.59929	 -0.70571	 0.83342	 -0.53347	 -0.23609
	 0.70889	 -0.69591	 0.91559	 0.65367	 0.62141	 -0.70571	 0.83342	 -0.52248	 -0.24324
	 0.69111	 -0.61535	 0.91567	 0.66635	 0.60898	 -0.75573	 0.83808	 -0.41493	 -0.24418
	 0.70272	 -0.70628	 0.91739	 0.71256	 0.58653	 -0.27225	 0.85240	 -0.83199	 -0.23327
	 0.70926	 -0.77281	 0.91739	 0.39674	 0.57966	 -0.33408	 0.85470	 -0.83199	 -0.23119
	 0.69155	 -0.62112	 0.91299	 0.70624	 0.56959	 -0.22195	 0.83463	 -0.89110	 -0.24402
	 0.68594	 -0.64982	 0.90491	 0.66694	 0.60060	 -0.35966	 0.83948	 -0.87099	 -0.23912
	 0.69155	 -0.61998	 0.91318	 0.70624	 0.58165	 -0.20554	 0.83460	 -0.85211	 -0.26765
	 0.70407	 -0.69591	 0.91559	 0.74611	 0.59929	 -0.70571	 0.83342	 -0.54245	 -0.23257
	 0.68922	 -0.82779	 0.91727	 0.65269	 0.55502	 -0.18280	 0.83809	 -0.86327	 -0.23995
	 0.69374	 -0.61969	 0.91733	 0.65369	 0.60898	 -0.75573	 0.83947	 -0.42396	 -0.22980
	 0.67916	 -0.77281	 0.91739	 0.65369	 0.57919	 -0.27237	 0.84467	 -0.78246	 -0.24210
	 0.69689	 -0.76975	 0.91727	 0.70983	 0.60168	 -0.27611	 0.85241	 -0.84157	 -0.24776
	 0.67639	 -0.78058	 0.91738	 0.69038	 0.56024	 -0.40212	 0.82827	 -0.88076	 -0.20427
	 0.72046	 -0.76827	 0.91431	 0.65479	 0.57869	 -0.15296	 0.84503	 -0.83155	 -0.22032
	 0.69308	 -0.76883	 0.93612	 0.67118	 0.58138	 -0.36561	 0.85480	 -0.89093	 -0.21310
	 0.69111	 -0.61600	 0.91567	 0.48869	 0.61047	 -0.74764	 0.83808	 -0.41493	 -0.23682
	 0.69155	 -0.61998	 0.91318	 0.70624	 0.56959	 -0.22195	 0.83460	 -0.87429	 -0.25181
	 0.69498	 -0.74971	 0.91730	 0.65772	 0.55650	 -0.27211	 0.84467	 -0.82684	 -0.24153
	 0.71677	 -0.76829	 0.91431	 0.65479	 0.55521	 -0.26823	 0.84503	 -0.83155	 -0.24201
	 0.69968	 -0.76829	 0.91423	 0.65369	 0.57868	 -0.26823	 0.82920	 -0.83155	 -0.26347
	 0.69968	 -0.77247	 0.91423	 0.65369	 0.57868	 -0.26823	 0.84467	 -0.83200	 -0.25334
	 0.71225	 -0.76863	 0.91739	 0.65369	 0.57956	 -0.27225	 0.83225	 -0.83155	 -0.26274
	 0.70908	 -0.79574	 0.90673	 0.63919	 0.66455	 -0.38859	 0.88393	 -0.49419	 -0.23897
	 0.71281	 -0.69591	 0.91559	 0.65367	 0.60918	 -0.75121	 0.83342	 -0.52323	 -0.22636
	 0.70889	 -0.69488	 0.90509	 0.65367	 0.62141	 -0.70571	 0.83505	 -0.52248	 -0.23847
	 0.70336	 -0.61867	 0.88578	 0.65482	 0.60837	 -0.63432	 0.79997	 -0.52248	 -0.37014
	 0.67974	 -0.73664	 0.92144	 0.74924	 0.60965	 -0.65059	 0.83342	 -0.52248	 -0.24960
	 0.70700	 -0.76059	 0.91750	 0.62982	 0.57945	 -0.18224	 0.82888	 -0.88076	 -0.27073
	 0.67749	 -0.84410	 0.91745	 0.61353	 0.57410	 -0.27223	 0.84467	 -0.83170	 -0.21438
	 0.70040	 -0.77282	 0.91423	 0.65405	 0.57475	 -0.27212	 0.84467	 -0.71455	 -0.23161
	 0.67640	 -0.76078	 0.91215	 0.65183	 0.58331	 -0.30100	 0.83848	 -0.43522	 -0.18814
	 0.69161	 -0.61535	 0.91629	 0.66821	 0.60898	 -0.72692	 0.84427	 -0.78215	 -0.15336
	 0.70658	 -0.69591	 0.90258	 0.65367	 0.60918	 -0.65116	 0.83342	 -0.52248	 -0.25875
	 0.70425	 -0.71400	 0.90673	 0.63919	 0.66455	 -0.47107	 0.84859	 -0.50704	 -0.32024
	 0.71246	 -0.69591	 0.91725	 0.65367	 0.59741	 -0.70571	 0.83970	 -0.88033	 -0.13303
	 0.68750	 -0.69119	 0.91739	 0.65366	 0.60060	 -0.26826	 0.83320	 -0.51385	 -0.21489
	 0.70658	 -0.69591	 0.91725	 0.65369	 0.60918	 -0.26793	 0.83342	 -0.80697	 -0.29481
	 0.67821	 -0.78087	 0.91090	 0.65367	 0.57966	 -0.71002	 0.84467	 -0.51801	 -0.20769
	 0.69155	 -0.74946	 0.94015	 0.63239	 0.56787	 -0.22144	 0.83484	 -0.89110	 -0.25051
	 0.69969	 -0.62137	 0.91423	 0.65772	 0.57189	 -0.27262	 0.84445	 -0.82684	 -0.24849
	 0.70666	 -0.63771	 0.91550	 0.68493	 0.60918	 -0.70571	 0.83342	 -0.52248	 -0.24052
	 0.65765	 -0.72310	 0.91750	 0.74561	 0.57992	 -0.17288	 0.82727	 -0.88076	 -0.24812
	 0.68550	 -0.83960	 0.91727	 0.65269	 0.61207	 -0.28170	 0.83948	 -0.87598	 -0.22588
	 0.69927	 -0.74559	 0.91739	 0.65369	 0.57966	 -0.13577	 0.84490	 -0.86109	 -0.22548
	 0.66959	 -0.79587	 0.91727	 0.66387	 0.60080	 -0.18280	 0.83948	 -0.87598	 -0.23736
	 0.68079	 -0.76980	 0.91750	 0.69810	 0.57992	 -0.17288	 0.82727	 -0.88076	 -0.26392
	 0.70486	 -0.73117	 0.90673	 0.63919	 0.67246	 -0.43774	 0.85276	 -0.89662	 -0.30448
	 0.70543	 -0.74946	 0.94015	 0.63239	 0.56556	 -0.21780	 0.84814	 -0.51227	 -0.16172
	 0.69155	 -0.61626	 0.91318	 0.60971	 0.57875	 -0.27416	 0.83460	 -0.82813	 -0.25471
	 0.69968	 -0.77201	 0.93503	 0.70604	 0.57822	 -0.19962	 0.84467	 -0.85554	 -0.24206
	 0.70336	 -0.77074	 0.88578	 0.65476	 0.60948	 -0.24392	 0.79997	 -0.82297	 -0.34012
	 0.73993	 -0.65072	 0.91423	 0.65374	 0.57757	 -0.65863	 0.82920	 -0.53095	 -0.25257
	 0.68958	 -0.61867	 0.87999	 0.65735	 0.58150	 -0.61513	 0.79997	 -0.52248	 -0.26753
	 0.69462	 -0.61998	 0.88988	 0.70370	 0.60394	 -0.24114	 0.83460	 -0.84738	 -0.27945
	 0.69155	 -0.61469	 0.91318	 0.70409	 0.58165	 -0.20554	 0.83460	 -0.51408	 -0.18699
	 0.70425	 -0.71929	 0.90673	 0.64133	 0.66455	 -0.47107	 0.84859	 -0.85075	 -0.28142
	 0.69916	 -0.74946	 0.94015	 0.65999	 0.57181	 -0.22144	 0.83873	 -0.89110	 -0.24704
	 0.69207	 -0.62137	 0.91192	 0.65697	 0.58781	 -0.27262	 0.82354	 -0.82684	 -0.27958
	 0.70700	 -0.76059	 0.91750	 0.54503	 0.57945	 -0.18224	 0.82888	 -0.88076	 -0.27649
	 0.68594	 -0.65204	 0.91739	 0.54305	 0.60060	 -0.26826	 0.83948	 -0.87598	 -0.25851
	 0.70700	 -0.73881	 0.87405	 0.70229	 0.59236	 -0.27312	 0.82919	 -0.88076	 -0.26322
	 0.66570	 -0.76024	 0.91094	 0.62885	 0.57865	 -0.17735	 0.82889	 -0.83155	 -0.26207
	 0.69689	 -0.79264	 0.91432	 0.70983	 0.60168	 -0.27611	 0.85165	 -0.84140	 -0.24655
	 0.69968	 -0.76984	 0.91718	 0.65369	 0.58285	 -0.26823	 0.85489	 -0.83171	 -0.22612
	 0.71225	 -0.76863	 0.91739	 0.65369	 0.57956	 -0.27225	 0.83225	 -0.83155	 -0.26274
	 0.71075	 -0.86824	 0.90673	 0.63919	 0.66455	 -0.47107	 0.83259	 -0.53885	 -0.27576
	 0.68855	 -0.76630	 0.91728	 0.64948	 0.60918	 -0.17746	 0.81724	 -0.87969	 -0.27411
	 0.70660	 -0.69940	 0.91747	 0.74982	 0.57992	 -0.26334	 0.83364	 -0.80802	 -0.26829
	 0.69888	 -0.76829	 0.91431	 0.65370	 0.58587	 -0.26823	 0.82831	 -0.83155	 -0.27190
	 0.71758	 -0.76829	 0.91423	 0.65479	 0.57868	 -0.26823	 0.84592	 -0.83155	 -0.24863
	 0.69968	 -0.77247	 0.91423	 0.65369	 0.57868	 -0.26823	 0.84644	 -0.83200	 -0.24787
	 0.69155	 -0.61998	 0.89835	 0.70624	 0.61127	 -0.22195	 0.83460	 -0.84738	 -0.28296
	 0.68008	 -0.76980	 0.91738	 0.71010	 0.57992	 -0.18251	 0.82827	 -0.88076	 -0.26522
	 0.70425	 -0.73117	 0.90673	 0.63919	 0.66455	 -0.36955	 0.83988	 -0.50704	 -0.28730
	 0.68008	 -0.76980	 0.91738	 0.66788	 0.57992	 -0.18251	 0.82827	 -0.88076	 -0.26338
	 0.69968	 -0.76829	 0.91423	 0.65369	 0.57868	 -0.26823	 0.82920	 -0.83155	 -0.26347
	 0.70617	 -0.58173	 0.91318	 0.70161	 0.56959	 -0.22195	 0.83460	 -0.89912	 -0.24450
	 0.69969	 -0.74971	 0.91423	 0.65772	 0.58212	 -0.21190	 0.84467	 -0.82684	 -0.23974
	 0.67821	 -0.72982	 0.91090	 0.65369	 0.57966	 -0.27225	 0.83620	 -0.80253	 -0.26128
	 0.72586	 -0.77187	 0.91739	 0.65369	 0.57956	 -0.27225	 0.83225	 -0.82121	 -0.26446
	 0.70658	 -0.69591	 0.89517	 0.61945	 0.60918	 -0.65116	 0.83342	 -0.52248	 -0.25611
	 0.70658	 -0.69591	 0.91725	 0.59137	 0.61549	 -0.26793	 0.83342	 -0.80697	 -0.29610
	 0.69772	 -0.80397	 0.91489	 0.67007	 0.60080	 -0.27732	 0.83965	 -0.87106	 -0.26663
	 0.69972	 -0.61326	 0.91423	 0.63801	 0.57189	 -0.15549	 0.84427	 -0.83175	 -0.22319
	 0.69206	 -0.62000	 0.92239	 0.71003	 0.58768	 -0.27298	 0.82354	 -0.82161	 -0.28227
	 0.69156	 -0.62134	 0.91318	 0.65317	 0.58178	 -0.20518	 0.83460	 -0.85734	 -0.26635
	 0.70656	 -0.76079	 0.92675	 0.67151	 0.56424	 -0.18224	 0.81883	 -0.88076	 -0.27007
	 0.68052	 -0.76960	 0.91738	 0.54140	 0.57939	 -0.18251	 0.81087	 -0.85124	 -0.25729
	 0.70403	 -0.62289	 0.88934	 0.64133	 0.66536	 -0.47107	 0.86598	 -0.85070	 -0.27787
	 0.69484	 -0.71638	 0.90727	 0.69710	 0.60934	 -0.24114	 0.83460	 -0.84743	 -0.28998
	 0.71075	 -0.86824	 0.90673	 0.63919	 0.66874	 -0.24531	 0.83366	 -0.54227	 -0.26161
	 0.67759	 -0.77074	 0.88578	 0.65476	 0.60529	 -0.46968	 0.79889	 -0.81949	 -0.28551
	 0.68008	 -0.76980	 0.91750	 0.74561	 0.57149	 -0.17288	 0.82727	 -0.86472	 -0.26230
	 0.70658	 -0.69591	 0.91725	 0.59137	 0.61549	 -0.26793	 0.83342	 -0.80697	 -0.29610
	 0.70486	 -0.73117	 0.90673	 0.63919	 0.67246	 -0.43774	 0.85276	 -0.87606	 -0.31056
	 0.69155	 -0.61998	 0.91318	 0.70624	 0.58165	 0.11959	 0.87251	 -0.85211	 -0.08989
	 0.72209	 -0.76829	 0.91179	 0.65369	 0.57933	 -0.26823	 0.82920	 -0.83155	 -0.26435
	 0.70425	 -0.71400	 0.90673	 0.63919	 0.66455	 -0.47107	 0.84859	 -0.50704	 -0.32024
	 0.68008	 -0.62586	 0.91525	 0.65675	 0.57983	 -0.12824	 0.82987	 -0.88076	 -0.28010
	 0.68958	 -0.76261	 0.87999	 0.74621	 0.58159	 -0.64519	 0.79737	 -0.52248	 -0.34255
	 0.70657	 -0.73117	 0.90673	 0.63919	 0.66703	 -0.51490	 0.83988	 -0.73916	 -0.30172
	 0.70425	 -0.69591	 0.91725	 0.65369	 0.60918	 -0.27169	 0.83342	 -0.51320	 -0.22035
	 0.70425	 -0.71400	 0.90673	 0.63919	 0.68119	 -0.47107	 0.85411	 -0.50599	 -0.35386
	 0.70425	 -0.71094	 0.90673	 0.63919	 0.67265	 -0.43410	 0.84859	 -0.50704	 -0.32220
	 0.70336	 -0.77074	 0.84247	 0.65476	 0.60951	 -0.24392	 0.79997	 -0.82297	 -0.33499
	 0.70336	 -0.61867	 0.88578	 0.67250	 0.60835	 -0.60097	 0.79997	 -0.52248	 -0.36800
	 0.69918	 -0.61076	 0.91659	 0.60887	 0.60922	 -0.72560	 0.80084	 -0.81218	 -0.19827
	 0.70658	 -0.69591	 0.88643	 0.65353	 0.60833	 -0.17654	 0.82794	 -0.51722	 -0.20596
	 0.70486	 -0.73117	 0.90673	 0.63920	 0.67246	 -0.43774	 0.85731	 -0.89662	 -0.30596
	 0.68008	 -0.76980	 0.91738	 0.73172	 0.57992	 -0.18857	 0.84431	 -0.88076	 -0.24159
	 0.70692	 -0.76059	 0.91750	 0.62982	 0.57945	 -0.18224	 0.82888	 -0.88076	 -0.27105
	 0.70433	 -0.74882	 0.90673	 0.64133	 0.69483	 -0.47107	 0.84859	 -0.85075	 -0.35418
	 0.70660	 -0.66975	 0.89643	 0.74982	 0.59728	 -0.26334	 0.83364	 -0.80802	 -0.28350
	 0.69122	 -0.71891	 0.87999	 0.75245	 0.58150	 -0.61513	 0.79997	 -0.52248	 -0.32382
	 0.69460	 -0.61998	 0.88988	 0.68998	 0.60400	 -0.24175	 0.83460	 -0.84738	 -0.27896
	 0.69157	 -0.61015	 0.89835	 0.70624	 0.61122	 -0.22133	 0.83460	 -0.85003	 -0.28634
	 0.68079	 -0.76980	 0.91750	 0.68298	 0.57992	 -0.17288	 0.82727	 -0.88076	 -0.26328
