Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Bx1.Max.
Emissivity				0.95
Distance				0.1
Reflected temperature				20
Location X				54
Location Y				98
Size X				179
Size Y				48
Surface (pixels)				8592

Date	Time	Milliseconds	Relative time	Bx1.Max.
12/07/2016	18:49:08	085	32,845	25,5238657789885
12/07/2016	18:49:08	232	32,992	25,5764792556698
12/07/2016	18:49:08	568	33,328	25,5764792556698
12/07/2016	18:49:08	892	33,652	25,5589442961364
12/07/2016	18:49:09	026	33,786	25,5589442961364
12/07/2016	18:49:09	469	34,229	25,5589442961364
12/07/2016	18:49:09	761	34,521	25,5764792556698
12/07/2016	18:49:09	870	34,63	25,5414064710326
12/07/2016	18:49:10	001	34,761	25,5589442961364
12/07/2016	18:49:10	153	34,913	25,5589442961364
12/07/2016	18:49:10	319	35,079	25,5589442961364
12/07/2016	18:49:10	686	35,446	25,5414064710326
12/07/2016	18:49:11	041	35,801	25,5764792556698
12/07/2016	18:49:11	331	36,091	25,5589442961364
12/07/2016	18:49:11	486	36,246	25,5764792556698
12/07/2016	18:49:11	603	36,363	25,5764792556698
12/07/2016	18:49:11	769	36,529	25,5589442961364
12/07/2016	18:49:12	205	36,965	25,5589442961364
12/07/2016	18:49:12	769	37,529	25,5764792556698
12/07/2016	18:49:12	959	37,719	25,5589442961364
12/07/2016	18:49:13	241	38,001	25,5414064710326
12/07/2016	18:49:13	381	38,141	25,5414064710326
12/07/2016	18:49:13	696	38,456	25,5414064710326
12/07/2016	18:49:13	818	38,578	25,5238657789885
12/07/2016	18:49:13	999	38,759	25,5238657789885
12/07/2016	18:49:14	384	39,144	25,5414064710326
12/07/2016	18:49:14	645	39,405	25,5414064710326
12/07/2016	18:49:14	722	39,482	25,5414064710326
12/07/2016	18:49:15	059	39,819	25,5414064710326
12/07/2016	18:49:15	396	40,156	25,5589442961364
12/07/2016	18:49:15	793	40,553	25,5764792556698
12/07/2016	18:49:15	940	40,7	25,5589442961364
12/07/2016	18:49:16	375	41,135	25,6290669545306
12/07/2016	18:49:16	545	41,305	25,6115405834996
12/07/2016	18:49:16	706	41,466	25,6290669545306
12/07/2016	18:49:17	053	41,813	25,6641111176534
12/07/2016	18:49:17	357	42,117	25,6465904654603
12/07/2016	18:49:17	475	42,235	25,6290669545306
12/07/2016	18:49:17	638	42,398	25,6290669545306
