Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Bx1.Max.
07/07/2016	14:18:32	023	59,645	25,8804149627686
07/07/2016	14:18:32	429	60,051	25,9155216217041
07/07/2016	14:18:32	528	60,15	25,9330711364746
07/07/2016	14:18:32	724	60,346	25,9155216217041
07/07/2016	14:18:32	867	60,489	25,8804149627686
07/07/2016	14:18:33	150	60,772	25,8804149627686
07/07/2016	14:18:33	556	61,178	25,8804149627686
07/07/2016	14:18:33	709	61,331	25,8101634979248
07/07/2016	14:18:34	075	61,697	25,827730178833
07/07/2016	14:18:34	235	61,857	25,8628559112549
07/07/2016	14:18:34	404	62,026	25,8452949523926
07/07/2016	14:18:34	773	62,395	25,827730178833
07/07/2016	14:18:34	881	62,503	25,827730178833
07/07/2016	14:18:35	199	62,821	25,8452949523926
07/07/2016	14:18:35	715	63,337	25,8101634979248
07/07/2016	14:18:35	806	63,428	25,7925930023193
07/07/2016	14:18:35	952	63,574	25,7750205993652
07/07/2016	14:18:36	109	63,731	25,7925930023193
07/07/2016	14:18:36	245	63,867	25,7925930023193
07/07/2016	14:18:36	578	64,2	25,7750205993652
07/07/2016	14:18:36	799	64,421	25,7398662567139
07/07/2016	14:18:37	111	64,733	25,7222862243652
07/07/2016	14:18:37	204	64,826	25,7398662567139
07/07/2016	14:18:37	378	65	25,7222862243652
07/07/2016	14:18:37	760	65,382	25,6871147155762
07/07/2016	14:18:37	915	65,537	25,7047004699707
07/07/2016	14:18:38	369	65,991	25,7925930023193
07/07/2016	14:18:38	482	66,104	25,827730178833
07/07/2016	14:18:38	812	66,434	25,8452949523926
07/07/2016	14:18:38	938	66,56	25,827730178833
07/07/2016	14:18:39	544	67,166	25,8101634979248
07/07/2016	14:18:39	923	67,545	25,8452949523926
07/07/2016	14:18:40	167	67,789	25,827730178833
07/07/2016	14:18:40	321	67,943	25,827730178833
07/07/2016	14:18:40	578	68,2	25,8101634979248
07/07/2016	14:18:40	882	68,504	25,8101634979248
07/07/2016	14:18:41	162	68,784	25,8101634979248
07/07/2016	14:18:41	480	69,102	25,8101634979248
07/07/2016	14:18:41	603	69,225	25,8452949523926
07/07/2016	14:18:41	996	69,618	25,897970199585
07/07/2016	14:18:42	065	69,687	25,897970199585
07/07/2016	14:18:42	212	69,834	25,8804149627686
07/07/2016	14:18:42	375	69,997	25,8804149627686
07/07/2016	14:18:42	610	70,232	25,9155216217041
07/07/2016	14:18:42	769	70,391	25,9155216217041
07/07/2016	14:18:43	092	70,714	25,9155216217041
07/07/2016	14:18:43	289	70,911	25,897970199585
07/07/2016	14:18:43	717	71,339	25,8804149627686
07/07/2016	14:18:44	027	71,649	25,8452949523926
07/07/2016	14:18:44	392	72,014	25,8101634979248
07/07/2016	14:18:44	766	72,388	25,8101634979248
07/07/2016	14:18:44	985	72,607	25,7925930023193
07/07/2016	14:18:45	159	72,781	25,7925930023193
07/07/2016	14:18:45	552	73,174	25,827730178833
07/07/2016	14:18:45	683	73,305	25,8452949523926
07/07/2016	14:18:45	908	73,53	25,827730178833
07/07/2016	14:18:46	270	73,892	25,8804149627686
07/07/2016	14:18:46	857	74,479	25,8804149627686
07/07/2016	14:18:47	279	74,901	25,8804149627686
07/07/2016	14:18:47	416	75,038	25,9155216217041
07/07/2016	14:18:47	681	75,303	25,897970199585
07/07/2016	14:18:47	988	75,61	25,8804149627686
07/07/2016	14:18:48	238	75,86	25,897970199585
07/07/2016	14:18:48	367	75,989	25,897970199585
07/07/2016	14:18:48	722	76,344	25,9155216217041
07/07/2016	14:18:48	960	76,582	25,8804149627686
07/07/2016	14:18:49	034	76,656	25,9330711364746
07/07/2016	14:18:49	370	76,992	25,897970199585
07/07/2016	14:18:49	751	77,373	25,8804149627686
07/07/2016	14:18:49	946	77,568	25,8628559112549
07/07/2016	14:18:50	333	77,955	25,8628559112549
07/07/2016	14:18:50	486	78,108	25,8628559112549
07/07/2016	14:18:50	870	78,492	25,8804149627686
07/07/2016	14:18:50	928	78,55	25,897970199585
07/07/2016	14:18:51	265	78,887	25,9155216217041
07/07/2016	14:18:51	481	79,103	25,897970199585
07/07/2016	14:18:51	927	79,549	25,8628559112549
07/07/2016	14:18:52	177	79,799	25,8628559112549
07/07/2016	14:18:52	422	80,044	25,8452949523926
07/07/2016	14:18:52	758	80,38	25,8628559112549
07/07/2016	14:18:53	090	80,712	25,8628559112549
07/07/2016	14:18:53	267	80,889	25,8452949523926
07/07/2016	14:18:53	435	81,057	25,827730178833
07/07/2016	14:18:53	804	81,426	25,8101634979248
07/07/2016	14:18:53	878	81,5	25,827730178833
07/07/2016	14:18:54	088	81,71	25,827730178833
07/07/2016	14:18:54	452	82,074	25,827730178833
07/07/2016	14:18:54	616	82,238	25,827730178833
07/07/2016	14:18:55	041	82,663	25,827730178833
07/07/2016	14:18:55	400	83,022	25,8804149627686
07/07/2016	14:18:55	400	83,022	26,9476211238312
07/07/2016	14:18:55	543	83,165	26,9063251245191
07/07/2016	14:18:55	917	83,539	26,9063251245191
07/07/2016	14:18:56	121	83,743	26,9476211238312
07/07/2016	14:18:56	372	83,994	26,926975087301
07/07/2016	14:18:56	765	84,387	26,9476211238312
07/07/2016	14:18:56	911	84,533	26,9682632362976
07/07/2016	14:18:57	437	85,059	26,926975087301
07/07/2016	14:18:57	734	85,356	26,8236859670462
07/07/2016	14:18:58	058	85,68	26,8236859670462
07/07/2016	14:18:58	458	86,08	26,8030163401179
07/07/2016	14:18:58	694	86,316	26,8030163401179
07/07/2016	14:18:58	767	86,389	26,7616652657984
07/07/2016	14:18:58	984	86,606	26,7823427737692
07/07/2016	14:18:59	341	86,963	26,7616652657984
07/07/2016	14:18:59	505	87,127	26,7616652657984
07/07/2016	14:18:59	851	87,473	26,7823427737692
07/07/2016	14:19:00	186	87,808	26,7823427737692
07/07/2016	14:19:00	444	88,066	26,8030163401179
07/07/2016	14:19:00	795	88,417	26,8030163401179
07/07/2016	14:19:01	203	88,825	26,8650134114382
07/07/2016	14:19:01	263	88,885	26,8856712332954
07/07/2016	14:19:01	462	89,084	26,8856712332954
07/07/2016	14:19:01	924	89,546	26,8650134114382
07/07/2016	14:19:02	157	89,779	26,8236859670462
07/07/2016	14:19:02	342	89,964	26,8443516567538
07/07/2016	14:19:02	508	90,13	26,8443516567538
07/07/2016	14:19:02	954	90,576	26,8443516567538
07/07/2016	14:19:03	142	90,764	26,8650134114382
07/07/2016	14:19:03	300	90,922	26,8650134114382
07/07/2016	14:19:03	634	91,256	26,8650134114382
07/07/2016	14:19:03	779	91,401	26,8650134114382
07/07/2016	14:19:04	099	91,721	26,8856712332954
07/07/2016	14:19:04	340	91,962	26,8856712332954
07/07/2016	14:19:04	769	92,391	26,9063251245191
07/07/2016	14:19:05	008	92,63	26,8650134114382
07/07/2016	14:19:05	159	92,781	26,8650134114382
07/07/2016	14:19:05	505	93,127	26,8856712332954
07/07/2016	14:19:05	659	93,281	26,9063251245191
07/07/2016	14:19:05	787	93,409	26,9063251245191
07/07/2016	14:19:05	950	93,572	26,9476211238312
07/07/2016	14:19:06	113	93,735	26,926975087301
07/07/2016	14:19:06	460	94,082	26,926975087301
07/07/2016	14:19:06	823	94,445	26,926975087301
07/07/2016	14:19:06	983	94,605	26,9063251245191
07/07/2016	14:19:07	148	94,77	26,8856712332954
07/07/2016	14:19:07	325	94,947	26,9063251245191
07/07/2016	14:19:07	499	95,121	26,8856712332954
07/07/2016	14:19:07	680	95,302	26,9063251245191
07/07/2016	14:19:08	057	95,679	26,9063251245191
07/07/2016	14:19:08	234	95,856	26,9063251245191
07/07/2016	14:19:08	420	96,042	26,9063251245191
07/07/2016	14:19:08	537	96,159	26,9063251245191
07/07/2016	14:19:08	766	96,388	26,9063251245191
07/07/2016	14:19:09	158	96,78	26,8856712332954
07/07/2016	14:19:09	292	96,914	26,8856712332954
07/07/2016	14:19:09	453	97,075	26,8650134114382
07/07/2016	14:19:09	619	97,241	26,8856712332954
07/07/2016	14:19:10	084	97,706	26,8443516567538
07/07/2016	14:19:10	201	97,823	26,8443516567538
07/07/2016	14:19:10	539	98,161	26,8650134114382
07/07/2016	14:19:10	668	98,29	26,8650134114382
07/07/2016	14:19:10	953	98,575	26,8443516567538
07/07/2016	14:19:11	240	98,862	26,8443516567538
07/07/2016	14:19:11	633	99,255	26,8650134114382
07/07/2016	14:19:11	753	99,375	26,8650134114382
07/07/2016	14:19:12	141	99,763	26,8856712332954
07/07/2016	14:19:12	258	99,88	26,9063251245191
07/07/2016	14:19:12	618	100,24	26,926975087301
07/07/2016	14:19:12	778	100,4	25,845294435109
07/07/2016	14:19:12	920	100,542	25,8628556791415
07/07/2016	14:19:13	140	100,762	25,8628556791415
07/07/2016	14:19:13	511	101,133	25,8277303239871
07/07/2016	14:19:13	634	101,256	25,8101633444056
07/07/2016	14:19:13	865	101,487	25,8101633444056
07/07/2016	14:19:13	969	101,591	25,7925934949936
07/07/2016	14:19:14	306	101,928	25,7925934949936
07/07/2016	14:19:14	634	102,256	25,7925934949936
07/07/2016	14:19:14	705	102,327	25,8101633444056
07/07/2016	14:19:14	921	102,543	25,845294435109
07/07/2016	14:19:15	080	102,702	25,8101633444056
07/07/2016	14:19:15	460	103,082	25,7750207743789
07/07/2016	14:19:15	752	103,374	25,8101633444056
07/07/2016	14:19:16	090	103,712	25,7750207743789
07/07/2016	14:19:16	266	103,888	25,7925934949936
07/07/2016	14:19:17	013	104,635	25,6871140551687
07/07/2016	14:19:17	316	104,938	25,6871140551687
07/07/2016	14:19:17	453	105,075	25,6695240784654
07/07/2016	14:19:17	719	105,341	25,6871140551687
07/07/2016	14:19:18	068	105,69	25,6695240784654
07/07/2016	14:19:18	222	105,844	25,7047011524148
07/07/2016	14:19:18	418	106,04	25,6871140551687
07/07/2016	14:19:18	535	106,157	25,6695240784654
07/07/2016	14:19:18	937	106,559	25,7047011524148
07/07/2016	14:19:19	169	106,791	25,7222853715821
07/07/2016	14:19:19	453	107,075	25,6695240784654
07/07/2016	14:19:19	588	107,21	25,6343354811684
07/07/2016	14:19:19	754	107,376	25,6343354811684
07/07/2016	14:19:20	152	107,774	25,6519312209254
07/07/2016	14:19:20	412	108,034	25,6343354811684
07/07/2016	14:19:20	547	108,169	25,6343354811684
07/07/2016	14:19:20	717	108,339	25,6695240784654
07/07/2016	14:19:21	069	108,691	25,6519312209254
07/07/2016	14:19:21	223	108,845	25,6519312209254
07/07/2016	14:19:21	652	109,274	25,7047011524148
07/07/2016	14:19:21	828	109,45	25,7398667140479
07/07/2016	14:19:22	061	109,683	25,7398667140479
07/07/2016	14:19:22	360	109,982	25,7398667140479
07/07/2016	14:19:22	561	110,183	25,7925934949936
07/07/2016	14:19:22	702	110,324	25,7398667140479
07/07/2016	14:19:22	853	110,475	25,7574451811884
07/07/2016	14:19:22	985	110,607	25,7574451811884
07/07/2016	14:19:23	368	110,99	25,7398667140479
07/07/2016	14:19:23	634	111,256	25,7750207743789
07/07/2016	14:19:23	888	111,51	25,7398667140479
07/07/2016	14:19:24	087	111,709	25,7398667140479
07/07/2016	14:19:24	247	111,869	25,7574451811884
07/07/2016	14:19:24	390	112,012	25,7398667140479
07/07/2016	14:19:24	748	112,37	25,7398667140479
07/07/2016	14:19:24	916	112,538	25,7222853715821
07/07/2016	14:19:25	078	112,7	25,7574451811884
07/07/2016	14:19:25	288	112,91	25,7398667140479
07/07/2016	14:19:25	402	113,024	25,7398667140479
07/07/2016	14:19:25	620	113,242	25,7750207743789
07/07/2016	14:19:25	816	113,438	25,7398667140479
07/07/2016	14:19:26	226	113,848	25,7750207743789
07/07/2016	14:19:26	381	114,003	25,7925934949936
07/07/2016	14:19:26	685	114,307	25,7925934949936
07/07/2016	14:19:26	930	114,552	25,7925934949936
07/07/2016	14:19:27	071	114,693	25,7925934949936
07/07/2016	14:19:27	583	115,205	25,7574451811884
07/07/2016	14:19:27	909	115,531	25,845294435109
07/07/2016	14:19:28	002	115,624	25,7750207743789
07/07/2016	14:19:28	390	116,012	25,7750207743789
07/07/2016	14:19:28	538	116,16	25,7574451811884
07/07/2016	14:19:28	868	116,49	25,7398667140479
07/07/2016	14:19:29	077	116,699	25,7047011524148
07/07/2016	14:19:29	233	116,855	25,6695240784654
07/07/2016	14:19:29	603	117,225	25,6343354811684
07/07/2016	14:19:29	763	117,385	25,6695240784654
07/07/2016	14:19:30	106	117,728	25,7398667140479
07/07/2016	14:19:30	204	117,826	25,7398667140479
07/07/2016	14:19:30	533	118,155	25,7574451811884
07/07/2016	14:19:30	689	118,311	25,7574451811884
07/07/2016	14:19:30	859	118,481	25,7398667140479
07/07/2016	14:19:31	206	118,828	25,7047011524148
07/07/2016	14:19:31	356	118,978	25,7398667140479
07/07/2016	14:19:31	753	119,375	25,7398667140479
07/07/2016	14:19:32	018	119,64	25,7398667140479
07/07/2016	14:19:32	161	119,783	25,7222853715821
07/07/2016	14:19:32	488	120,11	25,7398667140479
07/07/2016	14:19:32	696	120,318	25,7047011524148
07/07/2016	14:19:33	079	120,701	25,7047011524148
07/07/2016	14:19:33	299	120,921	25,6871140551687
07/07/2016	14:19:33	649	121,271	25,7398667140479
07/07/2016	14:19:33	743	121,365	25,7047011524148
07/07/2016	14:19:34	100	121,722	25,7047011524148
07/07/2016	14:19:34	173	121,795	25,7222853715821
07/07/2016	14:19:34	645	122,267	25,7398667140479
07/07/2016	14:19:34	887	122,509	25,7574451811884
07/07/2016	14:19:35	065	122,687	25,7574451811884
07/07/2016	14:19:35	154	122,776	25,7574451811884
07/07/2016	14:19:35	335	122,957	25,7398667140479
07/07/2016	14:19:35	725	123,347	25,7398667140479
07/07/2016	14:19:35	869	123,491	25,7047011524148
07/07/2016	14:19:35	869	123,491	25,7047011524148
07/07/2016	14:19:35	869	123,491	25,5463135007361
07/07/2016	14:19:35	869	123,491	25,5463135007361
07/07/2016	14:19:38	814	126,436	25,4582192571995
07/07/2016	14:19:39	100	126,722	25,4405917216417
07/07/2016	14:19:39	575	127,197	25,4405917216417
07/07/2016	14:19:39	698	127,32	25,4582192571995
07/07/2016	14:19:39	783	127,405	25,4758438952855
07/07/2016	14:19:39	996	127,618	25,4582192571995
07/07/2016	14:19:40	387	128,009	25,4934656372916
07/07/2016	14:19:40	720	128,342	25,4758438952855
07/07/2016	14:19:40	972	128,594	25,4582192571995
07/07/2016	14:19:41	128	128,75	25,4405917216417
07/07/2016	14:19:41	487	129,109	25,4405917216417
07/07/2016	14:19:41	632	129,254	25,4405917216417
07/07/2016	14:19:41	803	129,425	25,4229612872187
07/07/2016	14:19:41	986	129,608	25,4582192571995
07/07/2016	14:19:42	123	129,745	25,4405917216417
07/07/2016	14:19:42	296	129,918	25,4582192571995
07/07/2016	14:19:42	658	130,28	25,4934656372916
07/07/2016	14:19:42	809	130,431	25,5110844846089
07/07/2016	14:19:43	097	130,719	25,4934656372916
07/07/2016	14:19:43	182	130,804	25,5110844846089
07/07/2016	14:19:43	741	131,363	25,4582192571995
07/07/2016	14:19:43	982	131,604	25,4582192571995
07/07/2016	14:19:44	332	131,954	25,4758438952855
07/07/2016	14:19:44	616	132,238	25,4934656372916
07/07/2016	14:19:44	818	132,44	25,4758438952855
07/07/2016	14:19:45	028	132,65	25,5287004386275
07/07/2016	14:19:45	389	133,011	25,5110844846089
07/07/2016	14:19:45	614	133,236	25,5110844846089
07/07/2016	14:19:45	752	133,374	25,5287004386275
07/07/2016	14:19:45	880	133,502	25,5463135007361
07/07/2016	14:19:46	089	133,711	25,5287004386275
07/07/2016	14:19:46	242	133,864	25,5287004386275
07/07/2016	14:19:47	042	134,664	25,4758438952855
07/07/2016	14:19:47	169	134,791	25,4758438952855
07/07/2016	14:19:47	247	134,869	25,4582192571995
07/07/2016	14:19:47	436	135,058	25,4405917216417
07/07/2016	14:19:47	780	135,402	25,4582192571995
07/07/2016	14:19:48	113	135,735	25,4229612872187
07/07/2016	14:19:48	437	136,059	25,4405917216417
07/07/2016	14:19:48	565	136,187	25,4758438952855
07/07/2016	14:19:48	757	136,379	25,4582192571995
07/07/2016	14:19:49	119	136,741	25,4582192571995
07/07/2016	14:19:49	378	137	25,4405917216417
