Calibrating
2016-07-06 10:47:16	1550.00  465.38 
2016-07-06 10:47:17	1550.00  468.18 
2016-07-06 10:47:18	1550.00  466.78 
2016-07-06 10:47:19	1550.00  459.78 
2016-07-06 10:47:20	1550.00  470.78 
2016-07-06 10:47:21	1550.00  465.38 
2016-07-06 10:47:22	1550.00  459.08 
2016-07-06 10:47:23	1550.00  462.58 
2016-07-06 10:47:24	1550.00  469.48 
2016-07-06 10:47:26	1550.00  466.78 
2016-07-06 10:47:27	1550.00  470.08 
2016-07-06 10:47:28	1550.00  467.48 
2016-07-06 10:47:29	1550.00  467.48 
2016-07-06 10:47:30	1550.00  473.88 
2016-07-06 10:47:31	1550.00  473.28 
2016-07-06 10:47:32	1550.00  473.08 
2016-07-06 10:47:33	1550.00  460.48 
2016-07-06 10:47:34	1550.00  465.38 
2016-07-06 10:47:35	1550.00  462.58 
2016-07-06 10:47:36	1550.00  460.48 
2016-07-06 10:47:37	1550.00  472.08 
2016-07-06 10:47:38	1600.00  467.48 
2016-07-06 10:47:39	1600.00  463.28 
2016-07-06 10:47:41	1600.00  454.48 
2016-07-06 10:47:41	1600.00  492.78 
2016-07-06 10:47:43	1600.00  485.08 
2016-07-06 10:47:44	1600.00  500.48 
2016-07-06 10:47:45	1600.00  499.78 
2016-07-06 10:47:46	1600.00  489.28 
2016-07-06 10:47:47	1600.00  496.28 
2016-07-06 10:47:48	1600.00  495.58 
2016-07-06 10:47:49	1600.00  492.78 
2016-07-06 10:47:50	1600.00  494.88 
2016-07-06 10:47:51	1600.00  497.68 
2016-07-06 10:47:52	1600.00  486.98 
2016-07-06 10:47:53	1600.00  489.28 
2016-07-06 10:47:54	1600.00  495.58 
2016-07-06 10:47:55	1600.00  488.08 
2016-07-06 10:47:56	1600.00  497.68 
2016-07-06 10:47:58	1600.00  499.78 
2016-07-06 10:47:59	1600.00  494.88 
2016-07-06 10:48:00	1600.00  494.88 
2016-07-06 10:48:01	1600.00  496.98 
2016-07-06 10:48:02	1600.00  499.78 
2016-07-06 10:48:03	1600.00  495.58 
2016-07-06 10:48:04	1600.00  489.28 
2016-07-06 10:48:05	1600.00  489.28 
2016-07-06 10:48:06	1600.00  496.28 
2016-07-06 10:48:07	1600.00  500.48 
2016-07-06 10:48:08	1600.00  496.28 
2016-07-06 10:48:09	1600.00  494.88 
2016-07-06 10:48:10	1650.00  497.68 
2016-07-06 10:48:11	1650.00  494.18 
2016-07-06 10:48:13	1650.00  494.18 
2016-07-06 10:48:14	1650.00  508.68 
2016-07-06 10:48:15	1650.00  515.58 
2016-07-06 10:48:16	1650.00  524.38 
2016-07-06 10:48:17	1650.00  522.38 
2016-07-06 10:48:18	1650.00  516.28 
2016-07-06 10:48:19	1650.00  524.38 
2016-07-06 10:48:20	1650.00  521.78 
2016-07-06 10:48:21	1650.00  518.08 
2016-07-06 10:48:22	1650.00  517.48 
2016-07-06 10:48:23	1650.00  525.78 
2016-07-06 10:48:24	1650.00  526.48 
2016-07-06 10:48:25	1650.00  520.48 
2016-07-06 10:48:26	1650.00  521.08 
2016-07-06 10:48:28	1650.00  522.28 
2016-07-06 10:48:29	1650.00  524.38 
2016-07-06 10:48:30	1650.00  521.08 
2016-07-06 10:48:31	1650.00  523.88 
2016-07-06 10:48:32	1650.00  523.08 
2016-07-06 10:48:33	1650.00  527.18 
2016-07-06 10:48:34	1650.00  525.08 
2016-07-06 10:48:35	1650.00  518.08 
2016-07-06 10:48:36	1650.00  518.68 
2016-07-06 10:48:37	1650.00  520.48 
2016-07-06 10:48:38	1650.00  519.88 
2016-07-06 10:48:39	1650.00  521.68 
2016-07-06 10:48:40	1650.00  519.88 
2016-07-06 10:48:41	1650.00  526.48 
2016-07-06 10:48:42	1700.00  518.68 
2016-07-06 10:48:44	1700.00  519.28 
2016-07-06 10:48:45	1700.00  537.98 
2016-07-06 10:48:46	1700.00  548.58 
2016-07-06 10:48:47	1700.00  542.28 
2016-07-06 10:48:48	1700.00  545.08 
2016-07-06 10:48:49	1700.00  541.08 
2016-07-06 10:48:50	1700.00  540.48 
2016-07-06 10:48:51	1700.00  552.28 
2016-07-06 10:48:52	1700.00  551.08 
2016-07-06 10:48:53	1700.00  551.68 
2016-07-06 10:48:54	1700.00  554.68 
2016-07-06 10:48:55	1700.00  550.48 
2016-07-06 10:48:56	1700.00  542.28 
2016-07-06 10:48:57	1700.00  547.18 
2016-07-06 10:48:58	1700.00  552.28 
2016-07-06 10:49:00	1700.00  544.38 
2016-07-06 10:49:01	1700.00  545.78 
2016-07-06 10:49:02	1700.00  543.68 
2016-07-06 10:49:03	1700.00  548.28 
2016-07-06 10:49:04	1700.00  549.68 
2016-07-06 10:49:05	1700.00  550.48 
2016-07-06 10:49:06	1700.00  551.08 
2016-07-06 10:49:07	1700.00  545.08 
2016-07-06 10:49:08	1700.00  542.28 
2016-07-06 10:49:09	1700.00  554.08 
2016-07-06 10:49:10	1700.00  551.18 
2016-07-06 10:49:11	1700.00  555.28 
2016-07-06 10:49:12	1700.00  551.08 
2016-07-06 10:49:13	1700.00  552.28 
2016-07-06 10:49:15	1750.00  547.88 
2016-07-06 10:49:16	1750.00  545.08 
2016-07-06 10:49:17	1750.00  557.38 
2016-07-06 10:49:18	1750.00  575.28 
2016-07-06 10:49:19	1750.00  575.28 
2016-07-06 10:49:20	1750.00  577.48 
2016-07-06 10:49:21	1750.00  570.48 
2016-07-06 10:49:22	1750.00  575.28 
2016-07-06 10:49:23	1750.00  569.68 
2016-07-06 10:49:24	1750.00  577.38 
2016-07-06 10:49:25	1750.00  572.88 
2016-07-06 10:49:26	1750.00  578.08 
2016-07-06 10:49:27	1750.00  575.28 
2016-07-06 10:49:28	1750.00  572.28 
2016-07-06 10:49:29	1750.00  572.28 
2016-07-06 10:49:31	1750.00  580.18 
2016-07-06 10:49:32	1750.00  579.48 
2016-07-06 10:49:33	1750.00  574.38 
2016-07-06 10:49:34	1750.00  577.38 
2016-07-06 10:49:35	1750.00  572.88 
2016-07-06 10:49:36	1750.00  575.28 
2016-07-06 10:49:37	1750.00  575.98 
2016-07-06 10:49:38	1750.00  574.18 
2016-07-06 10:49:39	1750.00  571.68 
2016-07-06 10:49:40	1750.00  572.28 
2016-07-06 10:49:41	1750.00  583.48 
2016-07-06 10:49:42	1750.00  578.08 
2016-07-06 10:49:43	1750.00  569.88 
2016-07-06 10:49:44	1750.00  582.28 
2016-07-06 10:49:46	1750.00  571.68 
2016-07-06 10:49:47	1800.00  582.28 
2016-07-06 10:49:48	1800.00  570.48 
2016-07-06 10:49:49	1800.00  586.48 
2016-07-06 10:49:50	1800.00  602.88 
2016-07-06 10:49:51	1800.00  598.78 
2016-07-06 10:49:52	1800.00  606.48 
2016-07-06 10:49:53	1800.00  602.88 
2016-07-06 10:49:54	1800.00  601.48 
2016-07-06 10:49:55	1800.00  597.38 
2016-07-06 10:49:56	1800.00  602.28 
2016-07-06 10:49:57	1800.00  597.38 
2016-07-06 10:49:58	1800.00  602.28 
2016-07-06 10:49:59	1800.00  600.18 
2016-07-06 10:50:01	1800.00  603.98 
2016-07-06 10:50:01	1800.00  610.48 
2016-07-06 10:50:03	1800.00  609.68 
2016-07-06 10:50:04	1800.00  601.48 
2016-07-06 10:50:05	1800.00  595.28 
2016-07-06 10:50:06	1800.00  598.08 
2016-07-06 10:50:07	1800.00  610.38 
2016-07-06 10:50:08	1800.00  607.78 
2016-07-06 10:50:09	1800.00  598.78 
2016-07-06 10:50:10	1800.00  603.88 
2016-07-06 10:50:11	1800.00  607.08 
2016-07-06 10:50:12	1800.00  603.48 
2016-07-06 10:50:13	1800.00  608.98 
2016-07-06 10:50:14	1800.00  604.68 
2016-07-06 10:50:15	1800.00  605.28 
2016-07-06 10:50:16	1800.00  601.58 
2016-07-06 10:50:18	1800.00  607.08 
2016-07-06 10:50:19	1850.00  607.08 
2016-07-06 10:50:20	1850.00  608.28 
2016-07-06 10:50:21	1850.00  615.28 
2016-07-06 10:50:22	1850.00  635.28 
2016-07-06 10:50:23	1850.00  626.88 
2016-07-06 10:50:24	1850.00  631.08 
2016-07-06 10:50:25	1850.00  625.48 
2016-07-06 10:50:26	1850.00  628.28 
2016-07-06 10:50:27	1850.00  634.48 
2016-07-06 10:50:28	1850.00  631.08 
2016-07-06 10:50:29	1850.00  626.18 
2016-07-06 10:50:30	1850.00  636.98 
2016-07-06 10:50:31	1850.00  633.88 
2016-07-06 10:50:33	1850.00  628.28 
2016-07-06 10:50:34	1850.00  631.08 
2016-07-06 10:50:35	1850.00  638.88 
2016-07-06 10:50:36	1850.00  629.68 
2016-07-06 10:50:37	1850.00  635.18 
2016-07-06 10:50:38	1850.00  624.78 
2016-07-06 10:50:39	1850.00  627.58 
2016-07-06 10:50:40	1850.00  634.38 
2016-07-06 10:50:41	1850.00  622.68 
2016-07-06 10:50:42	1850.00  628.98 
2016-07-06 10:50:43	1850.00  635.08 
2016-07-06 10:50:44	1850.00  635.28 
2016-07-06 10:50:45	1850.00  637.68 
2016-07-06 10:50:46	1850.00  631.08 
2016-07-06 10:50:47	1850.00  624.08 
2016-07-06 10:50:49	1850.00  626.18 
2016-07-06 10:50:50	1850.00  637.08 
2016-07-06 10:50:51	1900.00  631.08 
2016-07-06 10:50:52	1900.00  636.48 
2016-07-06 10:50:53	1900.00  638.28 
2016-07-06 10:50:54	1900.00  668.28 
2016-07-06 10:50:55	1900.00  657.08 
2016-07-06 10:50:56	1900.00  661.28 
2016-07-06 10:50:57	1900.00  661.28 
2016-07-06 10:50:58	1900.00  665.48 
2016-07-06 10:50:59	1900.00  664.08 
2016-07-06 10:51:00	1900.00  664.08 
2016-07-06 10:51:01	1900.00  663.38 
2016-07-06 10:51:02	1900.00  663.38 
2016-07-06 10:51:04	1900.00  663.38 
2016-07-06 10:51:05	1900.00  668.88 
2016-07-06 10:51:06	1900.00  655.68 
2016-07-06 10:51:07	1900.00  664.78 
2016-07-06 10:51:08	1900.00  661.98 
2016-07-06 10:51:09	1900.00  654.28 
2016-07-06 10:51:10	1900.00  660.58 
2016-07-06 10:51:11	1900.00  657.78 
2016-07-06 10:51:12	1900.00  659.18 
2016-07-06 10:51:13	1900.00  665.48 
2016-07-06 10:51:14	1900.00  663.38 
2016-07-06 10:51:15	1900.00  657.78 
2016-07-06 10:51:16	1900.00  664.78 
2016-07-06 10:51:17	1900.00  657.08 
2016-07-06 10:51:18	1900.00  662.68 
2016-07-06 10:51:20	1900.00  661.28 
2016-07-06 10:51:21	1900.00  659.88 
2016-07-06 10:51:22	1900.00  663.38 
2016-07-06 10:51:23	1950.00  662.68 
2016-07-06 10:51:24	1950.00  664.78 
2016-07-06 10:51:25	1950.00  676.38 
2016-07-06 10:51:26	1950.00  684.28 
2016-07-06 10:51:27	1950.00  694.28 
2016-07-06 10:51:28	1950.00  694.28 
2016-07-06 10:51:29	1950.00  685.48 
2016-07-06 10:51:30	1950.00  689.38 
2016-07-06 10:51:31	1950.00  692.88 
2016-07-06 10:51:32	1950.00  690.08 
2016-07-06 10:51:33	1950.00  690.08 
2016-07-06 10:51:34	1950.00  684.98 
2016-07-06 10:51:36	1950.00  684.28 
2016-07-06 10:51:37	1950.00  682.48 
2016-07-06 10:51:38	1950.00  690.08 
2016-07-06 10:51:39	1950.00  688.68 
2016-07-06 10:51:40	1950.00  684.88 
2016-07-06 10:51:41	1950.00  679.88 
2016-07-06 10:51:42	1950.00  685.48 
2016-07-06 10:51:43	1950.00  696.38 
2016-07-06 10:51:44	1950.00  687.28 
2016-07-06 10:51:45	1950.00  687.98 
2016-07-06 10:51:46	1950.00  688.68 
2016-07-06 10:51:47	1950.00  684.28 
2016-07-06 10:51:48	1950.00  689.38 
2016-07-06 10:51:49	1950.00  688.68 
2016-07-06 10:51:51	1950.00  686.78 
2016-07-06 10:51:52	1950.00  695.68 
2016-07-06 10:51:53	1950.00  690.78 
2016-07-06 10:51:54	1950.00  691.48 
