Plot 2 FLIR A320(30 Hz)EIP - 48200894

				Bx2.Max.
Emissivity				0.85
Distance				0.2
Reflected temperature				24
Location X				5
Location Y				31
Size X				309
Size Y				194
Surface (pixels)				59946

Date	Time	Milliseconds	Relative time	Bx2.Max.
26/07/2016	10:32:47	810	61,969	25,6041199081124
26/07/2016	10:32:47	999	62,158	25,5702192565619
26/07/2016	10:32:48	062	62,221	25,6267145641846
26/07/2016	10:32:48	304	62,463	25,6436575246194
26/07/2016	10:32:48	678	62,837	25,6097690053497
26/07/2016	10:32:49	083	63,242	25,6154178137451
26/07/2016	10:32:49	377	63,536	25,6210663333422
26/07/2016	10:32:49	540	63,699	25,6775356549949
26/07/2016	10:32:49	732	63,891	25,7791078067349
26/07/2016	10:32:50	187	64,346	25,6436575246194
26/07/2016	10:32:50	411	64,57	25,7057595011325
26/07/2016	10:32:50	568	64,727	25,6380101597795
26/07/2016	10:32:50	681	64,84	25,6549513886014
26/07/2016	10:32:50	949	65,108	25,6210663333422
26/07/2016	10:32:51	333	65,492	25,6267145641846
26/07/2016	10:32:51	549	65,708	25,6493046008787
26/07/2016	10:32:51	757	65,916	25,6775356549949
26/07/2016	10:32:52	116	66,275	25,6605978878308
26/07/2016	10:32:52	369	66,528	25,6605978878308
26/07/2016	10:32:52	431	66,59	25,6944708272868
26/07/2016	10:32:52	808	66,967	25,7339761447267
26/07/2016	10:32:52	934	67,093	25,6605978878308
26/07/2016	10:32:53	313	67,472	25,7734673558209
26/07/2016	10:32:53	469	67,628	25,6210663333422
26/07/2016	10:32:53	615	67,774	25,7396186096182
26/07/2016	10:32:53	936	68,095	25,6605978878308
26/07/2016	10:32:54	077	68,236	25,7057595011325
26/07/2016	10:32:54	424	68,583	25,6662440986104
26/07/2016	10:32:54	862	69,021	25,6888260581028
26/07/2016	10:32:54	929	69,088	25,6662440986104
26/07/2016	10:32:55	236	69,395	25,6888260581028
26/07/2016	10:32:55	613	69,772	25,6493046008787
26/07/2016	10:32:55	797	69,956	25,6605978878308
26/07/2016	10:32:56	197	70,356	25,671890020984
26/07/2016	10:32:56	544	70,703	25,5984705219893
26/07/2016	10:32:56	800	70,959	25,6380101597795
26/07/2016	10:32:56	855	71,014	25,575870087768
26/07/2016	10:32:57	126	71,285	25,575870087768
26/07/2016	10:32:57	262	71,421	25,6662440986104
26/07/2016	10:32:57	663	71,822	25,5984705219893
26/07/2016	10:32:57	787	71,946	25,575870087768
26/07/2016	10:32:57	968	72,127	25,5871708829118
26/07/2016	10:32:58	552	72,711	25,45148494073
26/07/2016	10:32:58	701	72,86	25,491077239269
26/07/2016	10:32:59	065	73,224	25,4797666034333
26/07/2016	10:32:59	348	73,507	25,4571418532307
26/07/2016	10:32:59	610	73,769	25,513695034164
26/07/2016	10:32:59	800	73,959	25,5928208469371
26/07/2016	10:33:00	191	74,35	25,5250021939246
26/07/2016	10:33:00	446	74,605	25,4967321225241
26/07/2016	10:33:00	679	74,838	25,5306553395365
26/07/2016	10:33:00	846	75,005	25,519348758815
26/07/2016	10:33:01	177	75,336	25,4741108507649
26/07/2016	10:33:01	326	75,485	25,5080410199278
26/07/2016	10:33:02	081	76,24	25,4797666034333
26/07/2016	10:33:02	375	76,534	25,5080410199278
26/07/2016	10:33:02	660	76,819	25,5419607624424
26/07/2016	10:33:02	765	76,924	25,5871708829118
26/07/2016	10:33:03	132	77,291	25,547613039824
26/07/2016	10:33:03	316	77,475	25,5419607624424
26/07/2016	10:33:03	682	77,841	25,5984705219893
26/07/2016	10:33:03	817	77,976	25,6380101597795
26/07/2016	10:33:04	016	78,175	25,6323625063158
26/07/2016	10:33:04	398	78,557	25,6267145641846
26/07/2016	10:33:04	719	78,878	25,6944708272868
26/07/2016	10:33:04	857	79,016	25,5984705219893
26/07/2016	10:33:05	287	79,446	25,5419607624424
26/07/2016	10:33:05	432	79,591	25,5702192565619
26/07/2016	10:33:05	792	79,951	25,4797666034333
26/07/2016	10:33:05	914	80,073	25,5080410199278
26/07/2016	10:33:06	098	80,257	25,491077239269
26/07/2016	10:33:06	412	80,571	25,519348758815
26/07/2016	10:33:06	626	80,785	25,5589167266632
26/07/2016	10:33:06	762	80,921	25,5928208469371
26/07/2016	10:33:06	874	81,033	25,513695034164
26/07/2016	10:33:07	313	81,472	25,491077239269
26/07/2016	10:33:07	519	81,678	25,513695034164
26/07/2016	10:33:07	910	82,069	25,6549513886014
26/07/2016	10:33:08	384	82,543	25,5363081956945
26/07/2016	10:33:08	606	82,765	25,5589167266632
26/07/2016	10:33:08	905	83,064	25,5419607624424
26/07/2016	10:33:09	016	83,175	25,5250021939246
26/07/2016	10:33:09	184	83,343	25,547613039824
26/07/2016	10:33:09	612	83,771	25,5984705219893
26/07/2016	10:33:09	881	84,04	25,5645681362083
26/07/2016	10:33:10	031	84,19	25,6267145641846
26/07/2016	10:33:10	334	84,493	25,6267145641846
26/07/2016	10:33:10	682	84,841	25,5871708829118
26/07/2016	10:33:10	978	85,137	25,5984705219893
26/07/2016	10:33:11	225	85,384	25,5589167266632
26/07/2016	10:33:11	402	85,561	25,5928208469371
26/07/2016	10:33:11	696	85,855	25,575870087768
26/07/2016	10:33:11	849	86,008	25,5928208469371
26/07/2016	10:33:12	213	86,372	25,6493046008787
26/07/2016	10:33:12	484	86,643	25,5645681362083
26/07/2016	10:33:12	816	86,975	25,575870087768
26/07/2016	10:33:12	958	87,117	25,5645681362083
26/07/2016	10:33:13	300	87,459	25,6210663333422
26/07/2016	10:33:13	512	87,671	25,6041199081124
26/07/2016	10:33:13	929	88,088	25,553265027883
26/07/2016	10:33:14	035	88,194	25,547613039824
26/07/2016	10:33:14	415	88,574	25,5871708829118
26/07/2016	10:33:14	785	88,944	25,6493046008787
26/07/2016	10:33:14	931	89,09	25,575870087768
26/07/2016	10:33:15	051	89,21	25,6154178137451
26/07/2016	10:33:15	450	89,609	25,6041199081124
26/07/2016	10:33:15	782	89,941	25,6154178137451
26/07/2016	10:33:15	983	90,142	25,547613039824
26/07/2016	10:33:16	591	90,75	25,4741108507649
26/07/2016	10:33:16	800	90,959	25,4571418532307
26/07/2016	10:33:17	095	91,254	25,553265027883
26/07/2016	10:33:17	217	91,376	25,4967321225241
26/07/2016	10:33:17	379	91,538	25,6605978878308
26/07/2016	10:33:17	556	91,715	25,4458277381615
26/07/2016	10:33:18	116	92,275	25,4684548082042
26/07/2016	10:33:18	444	92,603	25,5306553395365
26/07/2016	10:33:18	617	92,776	25,5250021939246
26/07/2016	10:33:19	102	93,261	25,5419607624424
26/07/2016	10:33:19	362	93,521	25,575870087768
26/07/2016	10:33:19	712	93,871	25,5080410199278
26/07/2016	10:33:19	989	94,148	25,6436575246194
26/07/2016	10:33:20	237	94,396	25,6097690053497
26/07/2016	10:33:20	335	94,494	25,5419607624424
26/07/2016	10:33:20	524	94,683	25,6154178137451
26/07/2016	10:33:20	995	95,154	25,491077239269
26/07/2016	10:33:21	166	95,325	25,491077239269
26/07/2016	10:33:21	333	95,492	25,575870087768
26/07/2016	10:33:21	740	95,899	25,553265027883
26/07/2016	10:33:22	126	96,285	25,4854220662534
26/07/2016	10:33:22	248	96,407	25,4797666034333
26/07/2016	10:33:22	421	96,58	25,6041199081124
26/07/2016	10:33:22	785	96,944	25,5984705219893
26/07/2016	10:33:23	088	97,247	25,5419607624424
26/07/2016	10:33:23	477	97,636	25,5023867160623
26/07/2016	10:33:23	708	97,867	25,491077239269
26/07/2016	10:33:23	891	98,05	25,5023867160623
26/07/2016	10:33:24	380	98,539	25,4797666034333
26/07/2016	10:33:24	561	98,72	25,4345124626452
26/07/2016	10:33:24	644	98,803	25,4741108507649
26/07/2016	10:33:25	070	99,229	25,4288543896095
26/07/2016	10:33:25	245	99,404	25,4288543896095
26/07/2016	10:33:25	537	99,696	25,5419607624424
26/07/2016	10:33:25	678	99,837	25,4854220662534
26/07/2016	10:33:25	885	100,044	25,3948998547391
26/07/2016	10:33:26	056	100,215	25,4458277381615
26/07/2016	10:33:26	479	100,638	25,4062191945904
26/07/2016	10:33:26	747	100,906	25,4854220662534
26/07/2016	10:33:27	152	101,311	25,4797666034333
26/07/2016	10:33:27	479	101,638	25,3552730119554
26/07/2016	10:33:27	738	101,897	25,4062191945904
26/07/2016	10:33:27	867	102,026	25,4401702454812
26/07/2016	10:33:28	208	102,367	25,3496108715029
26/07/2016	10:33:28	572	102,731	25,389239749074
26/07/2016	10:33:28	827	102,986	25,3552730119554
26/07/2016	10:33:28	972	103,131	25,3948998547391
26/07/2016	10:33:29	363	103,522	25,389239749074
26/07/2016	10:33:29	546	103,705	25,4175373727632
26/07/2016	10:33:29	869	104,028	25,4288543896095
26/07/2016	10:33:29	997	104,156	25,4175373727632
26/07/2016	10:33:30	337	104,496	25,4458277381615
26/07/2016	10:33:30	650	104,809	25,4005596698965
26/07/2016	10:33:30	823	104,982	25,4854220662534
26/07/2016	10:33:31	257	105,416	25,4684548082042
26/07/2016	10:33:31	554	105,713	25,4741108507649
26/07/2016	10:33:31	825	105,984	25,4288543896095
26/07/2016	10:33:32	193	106,352	25,45148494073
26/07/2016	10:33:32	328	106,487	25,5023867160623
26/07/2016	10:33:32	491	106,65	25,4684548082042
26/07/2016	10:33:32	895	107,054	25,5023867160623
26/07/2016	10:33:33	019	107,178	25,4854220662534
26/07/2016	10:33:33	188	107,347	25,5419607624424
26/07/2016	10:33:33	593	107,752	25,4684548082042
26/07/2016	10:33:33	965	108,124	25,4175373727632
26/07/2016	10:33:34	094	108,253	25,4684548082042
26/07/2016	10:33:34	465	108,624	25,4231960263301
26/07/2016	10:33:34	592	108,751	25,4458277381615
26/07/2016	10:33:34	726	108,885	25,4062191945904
26/07/2016	10:33:35	141	109,3	25,4401702454812
26/07/2016	10:33:35	548	109,707	25,4967321225241
26/07/2016	10:33:35	803	109,962	25,4967321225241
26/07/2016	10:33:35	942	110,101	25,519348758815
26/07/2016	10:33:36	314	110,473	25,513695034164
26/07/2016	10:33:36	533	110,692	25,4231960263301
26/07/2016	10:33:36	700	110,859	25,4458277381615
26/07/2016	10:33:37	034	111,193	25,519348758815
26/07/2016	10:33:37	402	111,561	25,5080410199278
