Plot 1 FLIR A320(30 Hz)EIP - 48200894

				Bx1.Max.
19/07/2016	13:46:41	758	64,527	30,0945417995534
19/07/2016	13:46:42	231	65	30,3089543023526
19/07/2016	13:46:42	711	65,48	30,6215885961266
19/07/2016	13:46:43	128	65,897	30,9497378607203
19/07/2016	13:46:43	478	66,247	31,2932664767654
19/07/2016	13:46:43	753	66,522	31,5054033278125
19/07/2016	13:46:44	230	66,999	31,5543014107888
19/07/2016	13:46:44	507	67,276	31,6845929316459
19/07/2016	13:46:44	644	67,413	31,830991684413
19/07/2016	13:46:44	820	67,589	31,9447266415006
19/07/2016	13:46:45	249	68,018	32,0421229798593
19/07/2016	13:46:45	377	68,146	32,0745698463821
19/07/2016	13:46:45	812	68,581	32,2204660598125
19/07/2016	13:46:45	884	68,653	32,252862001453
19/07/2016	13:46:46	135	68,904	32,2852487094207
19/07/2016	13:46:46	366	69,135	32,4632108988476
19/07/2016	13:46:46	583	69,352	32,4308748371478
19/07/2016	13:46:46	808	69,577	32,4632108988476
19/07/2016	13:46:47	014	69,783	32,5278554802587
19/07/2016	13:46:47	462	70,231	32,8505295475139
19/07/2016	13:46:47	647	70,416	33,0276122804299
19/07/2016	13:46:47	919	70,688	33,2204812747212
19/07/2016	13:46:48	296	71,065	33,4290569268245
19/07/2016	13:46:48	814	71,583	33,541210032318
19/07/2016	13:46:48	963	71,732	33,7971497105283
19/07/2016	13:46:49	353	72,122	33,9568234529367
19/07/2016	13:46:49	760	72,529	34,0844033753467
19/07/2016	13:46:50	153	72,922	34,1959202142354
19/07/2016	13:46:50	377	73,146	34,4980674567382
19/07/2016	13:46:50	517	73,286	34,5298265817567
19/07/2016	13:46:50	921	73,69	34,6091863226599
19/07/2016	13:46:51	040	73,809	34,7360490109588
19/07/2016	13:46:51	234	74,003	34,9102590640273
19/07/2016	13:46:51	477	74,246	34,9893591703361
19/07/2016	13:46:51	674	74,443	35,0209841502799
19/07/2016	13:46:51	919	74,688	35,1158075374415
19/07/2016	13:46:52	343	75,112	35,3367622727221
19/07/2016	13:46:52	712	75,481	35,8402363468177
19/07/2016	13:46:52	862	75,631	36,0598268977137
19/07/2016	13:46:53	392	76,161	36,3728166262258
19/07/2016	13:46:53	716	76,485	36,4509340229893
19/07/2016	13:46:54	429	77,198	36,7940364630788
19/07/2016	13:46:54	588	77,357	36,8563116426109
19/07/2016	13:46:54	768	77,537	36,8874369221263
19/07/2016	13:46:55	017	77,786	37,0584795887754
19/07/2016	13:46:55	359	78,128	37,12061564436
19/07/2016	13:46:55	710	78,479	37,1671962892779
19/07/2016	13:46:56	229	78,998	37,2137586180466
19/07/2016	13:46:56	426	79,195	37,3688343730905
19/07/2016	13:46:56	548	79,317	37,3533359222823
19/07/2016	13:46:56	793	79,562	37,3068284131065
19/07/2016	13:46:57	278	80,047	37,3223329430818
19/07/2016	13:46:57	406	80,175	37,1361445624559
19/07/2016	13:46:57	572	80,341	37,3533359222823
19/07/2016	13:46:58	061	80,83	37,3843307990924
19/07/2016	13:46:58	406	81,175	37,7092894104197
19/07/2016	13:46:59	187	81,956	38,0487727943288
19/07/2016	13:46:59	806	82,575	38,6328886617147
19/07/2016	13:46:59	976	82,745	38,8932841356673
19/07/2016	13:47:00	155	82,924	39,0156280714702
19/07/2016	13:47:00	850	83,619	39,4580852246517
19/07/2016	13:47:01	064	83,833	39,6406971990403
19/07/2016	13:47:01	503	84,272	39,8078494905393
19/07/2016	13:47:01	889	84,658	39,8837515463958
19/07/2016	13:47:02	029	84,798	40,156605989231
19/07/2016	13:47:02	427	85,196	40,2928034829915
19/07/2016	13:47:02	558	85,327	40,3381687412057
19/07/2016	13:47:03	028	85,797	40,5043633925309
19/07/2016	13:47:03	434	86,203	40,5949194654971
19/07/2016	13:47:03	623	86,392	40,7456968654387
19/07/2016	13:47:03	785	86,554	40,8812373606432
19/07/2016	13:47:04	335	87,104	41,1518680530492
19/07/2016	13:47:04	732	87,501	41,3619455955737
19/07/2016	13:47:04	932	87,701	41,5417259909023
19/07/2016	13:47:05	128	87,897	41,6165568491689
19/07/2016	13:47:05	715	88,484	42,0198585308083
19/07/2016	13:47:06	195	88,964	42,1539995349573
19/07/2016	13:47:06	535	89,304	42,3475017609202
19/07/2016	13:47:06	674	89,443	42,4812875830168
19/07/2016	13:47:07	129	89,898	42,6149289190839
19/07/2016	13:47:07	223	89,992	42,7336003009188
19/07/2016	13:47:07	421	90,19	42,8965882557245
19/07/2016	13:47:07	661	90,43	42,9113947348569
19/07/2016	13:47:07	803	90,572	43,0593625457486
19/07/2016	13:47:08	274	91,043	43,2366918063081
19/07/2016	13:47:08	336	91,105	43,3990220637961
19/07/2016	13:47:08	784	91,553	43,4579988725219
19/07/2016	13:47:09	381	92,15	43,8553653317716
19/07/2016	13:47:09	544	92,313	44,1195768348149
19/07/2016	13:47:10	235	93,004	44,4124939057122
19/07/2016	13:47:10	538	93,307	44,7630960535018
19/07/2016	13:47:10	926	93,695	44,9234632920517
19/07/2016	13:47:11	391	94,16	44,836015523714
19/07/2016	13:47:11	514	94,283	45,1272729102098
19/07/2016	13:47:11	934	94,703	45,3162310208421
19/07/2016	13:47:12	063	94,832	45,3452764832502
19/07/2016	13:47:12	558	95,327	45,6353656895026
19/07/2016	13:47:12	734	95,503	45,6788219318293
19/07/2016	13:47:13	083	95,852	45,5774008892722
19/07/2016	13:47:13	157	95,926	45,7801620645357
19/07/2016	13:47:13	760	96,529	45,9681511765043
19/07/2016	13:47:14	154	96,923	46,1702910930513
19/07/2016	13:47:14	209	96,978	46,0981350649471
19/07/2016	13:47:14	645	97,414	46,2279865368848
19/07/2016	13:47:15	011	97,78	46,357706001568
19/07/2016	13:47:15	301	98,07	46,3144808223
19/07/2016	13:47:15	611	98,38	46,3432992339114
19/07/2016	13:47:15	716	98,485	46,2712410057666
19/07/2016	13:47:16	164	98,933	46,544846336849
19/07/2016	13:47:16	468	99,237	46,7317133188885
19/07/2016	13:47:16	843	99,612	47,061658222166
19/07/2016	13:47:17	415	100,184	46,4872938662417
19/07/2016	13:47:17	535	100,304	46,3432992339114
19/07/2016	13:47:17	992	100,761	46,3721111445352
19/07/2016	13:47:18	126	100,895	46,3721111445352
19/07/2016	13:47:18	755	101,524	46,5304606467871
19/07/2016	13:47:19	148	101,917	46,4153168308694
19/07/2016	13:47:19	312	102,081	46,2856559052377
19/07/2016	13:47:19	667	102,436	46,7173486128817
19/07/2016	13:47:20	006	102,775	46,9469909797509
19/07/2016	13:47:20	219	102,988	46,9039643442583
19/07/2016	13:47:20	607	103,376	46,3144808223
19/07/2016	13:47:20	793	103,562	46,14143358162
19/07/2016	13:47:21	205	103,974	45,4613918009557
19/07/2016	13:47:21	352	104,121	44,3539651154408
19/07/2016	13:47:21	651	104,42	46,040380819978
19/07/2016	13:47:21	836	104,605	45,0690751244983
19/07/2016	13:47:22	331	105,1	44,544084164548
19/07/2016	13:47:22	660	105,429	46,040380819978
19/07/2016	13:47:22	888	105,657	44,3685998683844
19/07/2016	13:47:23	188	105,957	44,7339164544187
19/07/2016	13:47:23	432	106,201	45,8091015545851
19/07/2016	13:47:23	863	106,632	45,0399661808877
19/07/2016	13:47:24	207	106,976	44,1195768348149
19/07/2016	13:47:24	609	107,378	46,4297154806468
19/07/2016	13:47:24	699	107,468	45,1418181722335
19/07/2016	13:47:24	965	107,734	45,3597967174822
19/07/2016	13:47:25	632	108,401	45,5629055525727
19/07/2016	13:47:26	219	108,988	48,0748807787244
19/07/2016	13:47:26	602	109,371	45,9681511765043
19/07/2016	13:47:26	848	109,617	47,2763839086305
19/07/2016	13:47:27	266	110,035	47,1905366561986
19/07/2016	13:47:27	469	110,238	49,5308366125483
19/07/2016	13:47:27	995	110,764	46,9900031963934
19/07/2016	13:47:28	115	110,884	49,8116750908237
19/07/2016	13:47:28	758	111,527	50,8177609612638
19/07/2016	13:47:29	334	112,103	54,6327065637857
19/07/2016	13:47:29	890	112,659	54,6597658594018
19/07/2016	13:47:30	014	112,783	58,5808563428008
19/07/2016	13:47:30	198	112,967	58,5282413818506
19/07/2016	13:47:30	472	113,241	58,6071564569239
19/07/2016	13:47:31	022	113,791	61,8055078814071
19/07/2016	13:47:31	096	113,865	59,2107104575051
19/07/2016	13:47:31	504	114,273	56,3939131555831
19/07/2016	13:47:31	617	114,386	56,4740427707052
19/07/2016	13:47:31	864	114,633	54,9705633537063
19/07/2016	13:47:32	456	115,225	52,7113143813389
19/07/2016	13:47:33	046	115,815	54,8355207846422
19/07/2016	13:47:33	150	115,919	53,1360940383808
19/07/2016	13:47:33	549	116,318	53,368470935659
19/07/2016	13:47:33	812	116,581	54,7814664107234
19/07/2016	13:47:34	095	116,864	54,9300645721825
19/07/2016	13:47:34	339	117,108	54,2125996530834
19/07/2016	13:47:34	806	117,575	55,0110501603263
19/07/2016	13:47:35	146	117,915	54,916562315358
19/07/2016	13:47:35	350	118,119	54,7814664107234
19/07/2016	13:47:35	495	118,264	55,4287152565877
19/07/2016	13:47:35	843	118,612	56,1398629243864
19/07/2016	13:47:36	412	119,181	55,2133049522651
19/07/2016	13:47:36	552	119,321	56,2335146686357
19/07/2016	13:47:36	847	119,616	56,4740427707052
19/07/2016	13:47:37	476	120,245	56,9139301146731
19/07/2016	13:47:37	600	120,369	57,3258937910508
19/07/2016	13:47:38	138	120,907	57,8027818409033
19/07/2016	13:47:38	235	121,004	57,1931353414814
19/07/2016	13:47:38	677	121,446	58,6203046736448
19/07/2016	13:47:38	745	121,514	59,1321320197826
19/07/2016	13:47:39	015	121,784	58,4887672587821
19/07/2016	13:47:39	521	122,29	58,6203046736448
19/07/2016	13:47:39	846	122,615	58,9748441011517
19/07/2016	13:47:39	971	122,74	59,4461845884638
19/07/2016	13:47:40	140	122,909	59,4331129476629
19/07/2016	13:47:40	566	123,335	58,7779877152731
19/07/2016	13:47:40	954	123,723	59,6421148754067
19/07/2016	13:47:41	338	124,107	60,5399368124858
19/07/2016	13:47:41	611	124,38	60,902667333449
19/07/2016	13:47:41	966	124,735	61,9853998266591
19/07/2016	13:47:42	358	125,127	61,8312204377976
19/07/2016	13:47:42	802	125,571	61,4579394723498
19/07/2016	13:47:43	161	125,93	61,6382646158034
19/07/2016	13:47:43	407	126,176	61,522367196843
19/07/2016	13:47:43	939	126,708	62,587694255922
19/07/2016	13:47:44	254	127,023	63,403850661052
19/07/2016	13:47:44	427	127,196	63,6071792870437
19/07/2016	13:47:44	816	127,585	63,8355873085294
19/07/2016	13:47:45	020	127,789	63,6960469010205
19/07/2016	13:47:45	511	128,28	63,8229072984169
19/07/2016	13:47:45	687	128,456	65,2488923189626
19/07/2016	13:47:45	687	128,456	65,2488923189626
19/07/2016	13:47:45	859	128,628	65,2991185566358
19/07/2016	13:47:46	386	129,155	65,2112114887967
19/07/2016	13:47:46	592	129,361	64,9975058446446
19/07/2016	13:47:46	732	129,501	64,8842427118527
19/07/2016	13:47:46	924	129,693	64,7456922259748
19/07/2016	13:47:47	470	130,239	62,8815266074473
19/07/2016	13:47:47	831	130,6	62,7410720907719
19/07/2016	13:47:47	831	130,6	62,7410720907719
19/07/2016	13:47:48	090	130,859	63,098326807233
19/07/2016	13:47:48	514	131,283	63,8482662235336
19/07/2016	13:47:48	975	131,744	64,7204872831895
19/07/2016	13:47:49	243	132,012	65,3618774821846
19/07/2016	13:47:49	467	132,236	66,1254138274813
19/07/2016	13:47:49	923	132,692	66,6986258444844
19/07/2016	13:47:50	079	132,848	66,7856620103815
19/07/2016	13:47:50	563	133,332	67,3563647095056
19/07/2016	13:47:50	707	133,476	67,8385361987261
19/07/2016	13:47:51	056	133,825	68,5405005721427
19/07/2016	13:47:51	056	133,825	68,5405005721427
19/07/2016	13:47:51	200	133,969	68,6510414453037
19/07/2016	13:47:51	428	134,197	67,8261920043226
19/07/2016	13:47:51	655	134,424	67,9495887162797
19/07/2016	13:47:52	128	134,897	68,2822593108297
19/07/2016	13:47:52	482	135,251	68,0852092029893
19/07/2016	13:47:52	688	135,457	68,208395474013
19/07/2016	13:47:53	118	135,887	68,3314819337824
19/07/2016	13:47:53	410	136,179	68,2330207426662
19/07/2016	13:47:53	618	136,387	68,1468148309369
19/07/2016	13:47:53	618	136,387	63,12381154613
19/07/2016	13:47:53	811	136,58	63,3148054858593
19/07/2016	13:47:54	236	137,005	63,4165669768955
19/07/2016	13:47:54	713	137,482	63,3784147132688
19/07/2016	13:47:54	863	137,632	63,3020803194592
19/07/2016	13:47:55	379	138,148	63,4292821877748
19/07/2016	13:47:55	695	138,464	63,6325755317474
19/07/2016	13:47:56	039	138,808	63,8355873085294
19/07/2016	13:47:56	477	139,246	64,0256562129732
19/07/2016	13:47:56	875	139,644	64,4682011606436
19/07/2016	13:47:57	091	139,86	64,9345925738661
19/07/2016	13:47:57	370	140,139	65,2112114887967
19/07/2016	13:47:57	788	140,557	66,0504849525504
19/07/2016	13:47:57	944	140,713	66,2252606140851
19/07/2016	13:47:58	488	141,257	66,4496726223394
19/07/2016	13:47:58	837	141,606	67,0588766491603
19/07/2016	13:47:59	346	142,115	67,2076940632248
19/07/2016	13:47:59	618	142,387	67,3811289135585
19/07/2016	13:48:00	012	142,781	67,3687473194245
19/07/2016	13:48:00	518	143,287	67,0464685586854
19/07/2016	13:48:00	853	143,622	66,7110626708327
19/07/2016	13:48:00	900	143,669	66,5617527039581
19/07/2016	13:48:01	171	143,94	66,4372141056447
19/07/2016	13:48:01	375	144,144	66,3250408093335
19/07/2016	13:48:01	714	144,483	66,02550030919
19/07/2016	13:48:01	853	144,622	66,0130064203246
19/07/2016	13:48:01	970	144,739	65,9255199184151
19/07/2016	13:48:02	557	145,326	65,6877976513686
19/07/2016	13:48:02	954	145,723	65,2740075610309
19/07/2016	13:48:03	202	145,971	65,2112114887967
19/07/2016	13:48:03	527	146,296	65,3242253080354
19/07/2016	13:48:03	829	146,598	65,57505988619
19/07/2016	13:48:04	096	146,865	66,0879540857939
19/07/2016	13:48:04	675	147,444	66,2502119003653
19/07/2016	13:48:05	052	147,821	66,3998323393505
19/07/2016	13:48:05	208	147,977	66,8974916282805
19/07/2016	13:48:05	718	148,487	67,0712837172291
19/07/2016	13:48:05	862	148,631	67,2448754663989
19/07/2016	13:48:06	120	148,889	67,2944364139116
19/07/2016	13:48:06	550	149,319	67,3811289135585
19/07/2016	13:48:06	674	149,443	67,8015005969318
19/07/2016	13:48:06	844	149,613	67,9865881494972
19/07/2016	13:48:07	217	149,986	68,0359066899287
19/07/2016	13:48:07	519	150,288	68,4667620628175
19/07/2016	13:48:07	748	150,517	68,6755951988394
19/07/2016	13:48:08	192	150,961	69,0066847165845
19/07/2016	13:48:08	453	151,222	69,2514745518941
19/07/2016	13:48:08	609	151,378	69,5080834471663
19/07/2016	13:48:08	822	151,591	69,6789178826018
19/07/2016	13:48:09	318	152,087	70,0686851582046
19/07/2016	13:48:09	815	152,584	70,4696028017268
19/07/2016	13:48:10	011	152,78	70,6030111099118
19/07/2016	13:48:10	480	153,249	70,6999631317384
19/07/2016	13:48:10	896	153,665	70,663613239301
19/07/2016	13:48:11	031	153,8	70,6878474491403
19/07/2016	13:48:11	246	154,015	70,8331731309044
19/07/2016	13:48:11	766	154,535	65,4371532277444
19/07/2016	13:48:12	308	155,077	60,6307055822584
19/07/2016	13:48:12	494	155,263	57,2595303660195
19/07/2016	13:48:12	695	155,464	55,4556178073993
19/07/2016	13:48:13	138	155,907	52,1612207162536
19/07/2016	13:48:13	609	156,378	49,6572883165432
19/07/2016	13:48:13	820	156,589	47,3621739341129
19/07/2016	13:48:14	104	156,873	47,3192860674764
