xs-	ys-	xs+	ys+	xl-	yl-	xl+	yl+	theta	
	 0.63130	 -0.66189	 0.90399	 0.28696	 0.60188	 -0.18687	 0.88634	 -0.88369	 -0.25527
	 0.69353	 -0.78736	 0.87937	 0.71370	 0.73464	 0.74456	 0.86754	 -0.37670	 -0.37877
	 0.71100	 -0.77279	 0.90240	 0.67414	 0.74398	 0.71308	 0.85965	 -0.37979	 0.00000
	 0.67855	 -0.75015	 0.87937	 0.72038	 0.73948	 0.74456	 0.84143	 -0.37670	 -0.36789
	 0.67855	 -0.83249	 0.88144	 0.71798	 0.74034	 0.74456	 0.87380	 -0.37670	 -0.03874
	 0.67855	 -0.75098	 0.87937	 0.71953	 0.73922	 0.74456	 0.86015	 -0.40550	 -0.36557
	 0.71100	 -0.77279	 0.90240	 0.67414	 0.74160	 0.71308	 0.87417	 -0.37699	 -0.36559
	 0.67888	 -0.72420	 0.91975	 0.43777	 0.61558	 -0.13880	 0.87464	 -0.88193	 -0.26407
	 0.67401	 -0.60402	 0.87937	 0.71370	 0.73948	 0.74456	 0.88586	 -0.37670	 -0.01578
	 0.69354	 -0.76010	 0.85739	 0.71302	 0.73548	 0.62532	 0.87467	 -0.37615	 -0.39551
	 0.68069	 -0.67274	 0.87937	 0.70652	 0.74158	 0.80629	 0.87467	 -0.39386	 -0.41645
	 0.69353	 -0.78736	 0.87937	 0.71370	 0.73464	 0.74456	 0.86754	 -0.37670	 -0.37877
	 0.68069	 -0.68186	 0.87937	 0.70623	 0.73852	 0.80629	 0.87467	 -0.37670	 -0.03398
	 0.69354	 -0.75098	 0.85739	 0.71331	 0.71538	 0.74456	 0.87467	 -0.37670	 -0.40512
	 0.68035	 -0.75096	 0.87937	 0.71928	 0.74004	 0.86183	 0.85964	 -0.37670	 -0.35349
	 0.69354	 -0.75098	 0.88072	 0.70188	 0.73948	 0.74456	 0.87467	 -0.43198	 -0.39347
	 0.68386	 -0.75098	 0.84436	 0.69921	 0.73948	 0.74456	 0.88002	 -0.37650	 -0.42678
	 0.68092	 -0.68601	 0.87937	 0.70553	 0.73544	 0.69252	 0.88607	 -0.26635	 -0.41034
	 0.69353	 -0.78808	 0.85257	 0.71370	 0.73984	 0.86722	 0.86754	 -0.37670	 -0.38533
	 0.68069	 -0.75877	 0.87937	 0.71952	 0.73555	 0.80629	 0.87467	 -0.37670	 -0.36952
	 0.67855	 -0.61065	 0.87937	 0.71928	 0.73948	 0.74456	 0.85929	 -0.37670	 -0.44417
	 0.69336	 -0.60267	 0.87937	 0.71367	 0.73543	 0.82828	 0.87641	 -0.37656	 -0.44709
	 0.68087	 -0.77710	 0.87937	 0.77084	 0.74301	 0.72257	 0.87467	 -0.42339	 -0.35722
	 0.69354	 -0.75098	 0.87937	 0.64629	 0.73948	 0.74456	 0.87467	 -0.43528	 -0.38931
	 0.69354	 -0.75098	 0.85739	 0.80948	 0.73948	 0.74456	 0.85082	 -0.37319	 -0.40617
	 0.66958	 -0.80715	 0.87206	 0.76034	 0.73948	 0.74456	 0.85909	 -0.37995	 -0.01509
	 0.67475	 -0.75106	 0.87937	 0.73239	 0.73948	 0.74456	 0.87487	 -0.30944	 -0.03436
	 0.69354	 -0.75098	 0.87937	 0.71370	 0.73948	 0.74198	 0.87707	 -0.37670	 -0.39403
	 0.69353	 -0.78736	 0.87937	 0.71370	 0.73464	 0.75622	 0.86757	 -0.37670	 -0.37835
	 0.67855	 -0.75098	 0.87937	 0.71953	 0.73948	 0.74456	 0.87467	 -0.37670	 -0.35624
	 0.69437	 -0.78736	 0.87840	 0.71370	 0.73464	 0.74456	 0.86754	 -0.37670	 -0.38330
	 0.68035	 -0.75096	 0.87114	 0.71928	 0.70647	 0.74456	 0.85964	 -0.37670	 -0.00651
	 0.69354	 -0.75098	 0.85739	 0.71331	 0.73948	 0.74456	 0.87467	 -0.39331	 -0.39574
	 0.69354	 -0.75098	 0.87937	 0.69657	 0.73948	 0.74456	 0.87467	 -0.43178	 -0.39290
	 0.67698	 -0.71401	 0.87937	 0.71953	 0.73408	 0.80629	 0.87467	 -0.37641	 -0.01729
	 0.73971	 -0.75136	 0.85257	 0.70519	 0.73984	 0.74456	 0.87524	 -0.37670	 -0.25571
	 0.66743	 -0.78769	 0.87937	 0.69737	 0.74246	 0.74456	 0.88250	 -0.43178	 -0.03433
	 0.67855	 -0.75098	 0.87937	 0.75911	 0.73948	 0.77282	 0.87660	 -0.37670	 -0.35708
	 0.69354	 -0.75098	 0.87937	 0.71370	 0.73948	 0.74456	 0.87467	 -0.37670	 -0.39404
	 0.69291	 -0.75098	 0.88592	 0.72038	 0.73948	 0.88045	 0.86540	 -0.38019	 -0.37827
	 0.67918	 -0.80486	 0.87543	 0.71517	 0.73948	 0.74456	 0.87652	 -0.42828	 -0.35439
	 0.72767	 -0.85466	 0.87921	 0.70224	 0.73958	 0.74456	 0.87467	 -0.37670	 -0.29122
	 0.69354	 -0.75098	 0.85755	 0.70810	 0.73948	 0.74456	 0.87467	 -0.37670	 -0.39512
	 0.67673	 -0.70586	 0.87690	 0.71953	 0.73564	 0.80629	 0.87467	 -0.42540	 -0.39464
	 0.69379	 -0.75098	 0.87937	 0.71370	 0.73939	 0.74456	 0.87467	 -0.37670	 -0.39362
	 0.68549	 -0.75963	 0.84359	 0.69422	 0.73948	 0.80067	 0.87467	 -0.39331	 -0.41961
	 0.69354	 -0.75098	 0.85739	 0.71331	 0.73948	 0.74456	 0.88101	 -0.39331	 -0.39569
	 0.69336	 -0.60274	 0.87937	 0.80553	 0.73961	 0.74835	 0.87852	 -0.37671	 -0.45373
	 0.69293	 -0.61058	 0.87937	 0.71401	 0.73529	 0.82449	 0.88302	 -0.40061	 -0.44483
	 0.69353	 -0.75098	 0.88018	 0.69685	 0.73948	 0.85988	 0.87469	 -0.43178	 -0.39244
	 0.73448	 -0.78808	 0.85176	 0.80701	 0.73984	 0.75188	 0.86753	 -0.37670	 -0.26814
	 0.68069	 -0.56301	 0.87937	 0.68346	 0.73368	 0.80629	 0.87467	 -0.43453	 -0.01668
	 0.69354	 -0.74843	 0.87937	 0.64411	 0.73948	 0.74456	 0.87467	 -0.39220	 -0.38986
	 0.68624	 -0.75098	 0.85137	 0.80090	 0.71538	 0.74456	 0.87467	 -0.37670	 -0.43645
	 0.68069	 -0.67274	 0.87937	 0.70652	 0.74158	 0.84113	 0.87467	 -0.39386	 -0.41490
	 0.73842	 -0.75098	 0.85739	 0.72302	 0.73948	 0.74456	 0.87467	 -0.37532	 -0.26699
	 0.69354	 -0.71051	 0.88072	 0.70188	 0.73948	 0.74456	 0.88394	 -0.43335	 -0.40644
	 0.70195	 -0.70458	 0.87937	 0.71941	 0.73948	 0.74216	 0.87707	 -0.37670	 -0.39413
	 0.66652	 -0.74873	 0.87937	 0.71356	 0.73948	 0.74438	 0.85929	 -0.37670	 -0.02125
	 0.69354	 -0.75098	 0.85755	 0.71291	 0.73948	 0.74456	 0.87467	 -0.38683	 -0.39563
	 0.69354	 -0.75098	 0.85739	 0.70849	 0.73948	 0.89324	 0.87467	 -0.28321	 -0.39433
	 0.66088	 -0.68601	 0.88088	 0.71284	 0.73544	 0.69252	 0.87991	 -0.37670	 -0.00948
	 0.68065	 -0.75098	 0.84286	 0.69921	 0.72818	 0.74456	 0.88618	 -0.37650	 0.00000
	 0.69353	 -0.76490	 0.85739	 0.71331	 0.74236	 0.74456	 0.87470	 -0.36041	 -0.39014
	 0.69354	 -0.75177	 0.87937	 0.71369	 0.69925	 0.74456	 0.87637	 -0.42283	 -0.00871
	 0.69336	 -0.60267	 0.89717	 0.71367	 0.73666	 0.82828	 0.87641	 -0.37319	 -0.44393
	 0.67426	 -0.75098	 0.85776	 0.80948	 0.73948	 0.74456	 0.85082	 -0.37656	 -0.44996
	 0.68386	 -0.75098	 0.84502	 0.69657	 0.73948	 0.74456	 0.87982	 -0.37649	 -0.42570
	 0.69354	 -0.75098	 0.87872	 0.69921	 0.73948	 0.74456	 0.87487	 -0.43178	 -0.39300
	 0.69354	 -0.75098	 0.87767	 0.65145	 0.73948	 0.74456	 0.87467	 -0.37670	 -0.38926
	 0.67698	 -0.71401	 0.87937	 0.73414	 0.73555	 0.80629	 0.87467	 -0.37670	 -0.39099
	 0.69354	 -0.75098	 0.85739	 0.71331	 0.73948	 0.74456	 0.90152	 -0.39331	 -0.39556
	 0.69353	 -0.78736	 0.87937	 0.71370	 0.73464	 0.74456	 0.86754	 -0.37670	 -0.37877
	 0.66807	 -0.68269	 0.87937	 0.71907	 0.73932	 0.80629	 0.87467	 -0.42934	 -0.01244
	 0.71624	 -0.75015	 0.88072	 0.70233	 0.73571	 0.74456	 0.87467	 -0.37933	 -0.35127
	 0.69354	 -0.76054	 0.85739	 0.80948	 0.73227	 0.49315	 0.85064	 -0.53374	 -0.41085
	 0.69354	 -0.75023	 0.85739	 0.71302	 0.73964	 0.62602	 0.89719	 -0.37548	 -0.39651
	 0.68092	 -0.69723	 0.87829	 0.70553	 0.73544	 0.69252	 0.88643	 -0.26635	 -0.40544
	 0.67673	 -0.68186	 0.87937	 0.70623	 0.73555	 0.80629	 0.87805	 -0.37670	 -0.40312
	 0.68092	 -0.68601	 0.87937	 0.70553	 0.73544	 0.69252	 0.88607	 -0.26635	 -0.41034
	 0.68069	 -0.68601	 0.87937	 0.72930	 0.73544	 0.69252	 0.88607	 -0.37670	 -0.40136
	 0.69354	 -0.75098	 0.85755	 0.70810	 0.73948	 0.74456	 0.87467	 -0.43217	 -0.39521
	 0.69354	 -0.75098	 0.87937	 0.69657	 0.72264	 0.79777	 0.87467	 -0.37630	 -0.39888
	 0.69198	 -0.71051	 0.87933	 0.70188	 0.73948	 0.75749	 0.87806	 -0.43335	 -0.40895
	 0.69354	 -0.60274	 0.88076	 0.83768	 0.73961	 0.74835	 0.88440	 -0.37671	 -0.45604
	 0.67855	 -0.61065	 0.87937	 0.71928	 0.73948	 0.73477	 0.85929	 -0.37670	 -0.44477
	 0.69336	 -0.60267	 0.89717	 0.71367	 0.73666	 0.82828	 0.86184	 -0.37319	 -0.44450
	 0.68113	 -0.75098	 0.85839	 0.70652	 0.74173	 0.74456	 0.87169	 -0.43217	 -0.42162
	 0.69310	 -0.64397	 0.87853	 0.70810	 0.73932	 0.84113	 0.87467	 -0.39386	 -0.43005
	 0.70901	 -0.75098	 0.85739	 0.71331	 0.73948	 0.74456	 0.85584	 -0.38357	 -0.35654
	 0.69354	 -0.75911	 0.85739	 0.80948	 0.73955	 0.74456	 0.85082	 -0.37319	 -0.40345
	 0.68069	 -0.68186	 0.87937	 0.70623	 0.73555	 0.68546	 0.87467	 -0.37670	 -0.40272
	 0.69354	 -0.76010	 0.85739	 0.71302	 0.73548	 0.62532	 0.87467	 -0.33593	 -0.39543
	 0.68092	 -0.68601	 0.87937	 0.70553	 0.73544	 0.69252	 0.88607	 -0.26635	 -0.41034
	 0.69293	 -0.61058	 0.87937	 0.71401	 0.73529	 0.82449	 0.88302	 -0.40061	 -0.44483
	 0.70341	 -0.60613	 0.85137	 0.82075	 0.72892	 0.74456	 0.87467	 -0.37670	 0.00000
	 0.68534	 -0.76881	 0.87937	 0.71367	 0.71932	 0.78783	 0.87641	 -0.37656	 -0.01446
	 0.68069	 -0.68186	 0.87937	 0.70110	 0.73555	 0.74504	 0.87467	 -0.42280	 -0.41075
	 0.68386	 -0.75098	 0.85268	 0.71763	 0.73948	 0.80581	 0.88002	 -0.37650	 -0.42127
	 0.67669	 -0.68601	 0.87668	 0.70553	 0.74169	 0.60745	 0.88607	 -0.26635	 -0.41126
	 0.68095	 -0.68186	 0.87937	 0.70623	 0.73544	 0.80629	 0.87805	 -0.37670	 -0.01556
	 0.67426	 -0.75085	 0.85899	 0.83369	 0.73948	 0.79989	 0.85225	 -0.37656	 -0.45142
	 0.68549	 -0.75975	 0.84236	 0.81050	 0.73948	 0.77972	 0.87324	 -0.33958	 0.00000
	 0.68402	 -0.57696	 0.84281	 0.69958	 0.71538	 0.74456	 0.87982	 -0.37650	 0.00000
	 0.69338	 -0.75098	 0.84414	 0.71294	 0.74467	 0.71513	 0.88059	 -0.51440	 0.00000
	 0.68366	 -0.79486	 0.84502	 0.69657	 0.73590	 0.74873	 0.88021	 -0.43598	 -0.41382
	 0.69633	 -0.68186	 0.87937	 0.70623	 0.73913	 0.80212	 0.87444	 -0.37670	 -0.41118
	 0.67855	 -0.61065	 0.87939	 0.71974	 0.73948	 0.74456	 0.85929	 -0.37670	 -0.44423
	 0.65707	 -0.69723	 0.89107	 0.70507	 0.73544	 0.69252	 0.88591	 -0.26635	 -0.00878
	 0.68436	 -0.70132	 0.87937	 0.80553	 0.73996	 0.74835	 0.87852	 -0.37670	 -0.41929
	 0.68071	 -0.58744	 0.87937	 0.72930	 0.73495	 0.69252	 0.88607	 -0.37671	 -0.46754
	 0.69354	 -0.75023	 0.83812	 0.71302	 0.73964	 0.62602	 0.89719	 -0.37548	 -0.40925
	 0.68069	 -0.67274	 0.87937	 0.70652	 0.74158	 0.80629	 0.87227	 -0.39386	 -0.41665
	 0.68069	 -0.67274	 0.87412	 0.70652	 0.74158	 0.80629	 0.87467	 -0.39386	 -0.43646
	 0.68624	 -0.75098	 0.85137	 0.73247	 0.71538	 0.74456	 0.87467	 -0.37670	 -0.42778
	 0.67426	 -0.75098	 0.85776	 0.84281	 0.72313	 0.74456	 0.85082	 -0.45486	 -0.46039
	 0.68549	 -0.75963	 0.82104	 0.69422	 0.73948	 0.75455	 0.87467	 -0.39331	 0.00000
	 0.69354	 -0.76169	 0.85755	 0.70810	 0.73948	 0.74456	 0.88261	 -0.37670	 -0.39166
	 0.69336	 -0.60267	 0.87937	 0.71367	 0.73543	 0.82828	 0.87641	 -0.37656	 -0.44709
	 0.69336	 -0.60267	 0.89717	 0.77900	 0.73666	 0.83026	 0.87641	 -0.37319	 -0.45055
	 0.68092	 -0.68601	 0.88405	 0.70553	 0.73544	 0.45187	 0.88607	 -0.26655	 0.00000
	 0.69354	 -0.75098	 0.85739	 0.72661	 0.71562	 0.79209	 0.89433	 -0.37631	 -0.40519
	 0.69354	 -0.77554	 0.87937	 0.71291	 0.72240	 0.85714	 0.87467	 -0.37668	 -0.01805
	 0.69293	 -0.61058	 0.87937	 0.71401	 0.73502	 0.81791	 0.88302	 -0.26720	 -0.44475
	 0.67669	 -0.68601	 0.86421	 0.71873	 0.74196	 0.52260	 0.88607	 -0.39477	 -0.45016
	 0.68550	 -0.75342	 0.85137	 0.80090	 0.74196	 0.76206	 0.87467	 -0.38344	 -0.42756
	 0.69428	 -0.60030	 0.88076	 0.84066	 0.71564	 0.74446	 0.88440	 -0.39668	 -0.46594
	 0.69690	 -0.79915	 0.85739	 0.80972	 0.68649	 0.74040	 0.85064	 -0.53374	 -0.40754
	 0.68928	 -0.75102	 0.85137	 0.80066	 0.71538	 0.49731	 0.87467	 -0.37670	 -0.00798
	 0.69336	 -0.60267	 0.87937	 0.71367	 0.73560	 0.82828	 0.87641	 -0.37656	 -0.44702
	 0.69336	 -0.60267	 0.89717	 0.77900	 0.73666	 0.83026	 0.87780	 -0.38435	 -0.45058
	 0.68069	 -0.68395	 0.87412	 0.68679	 0.72191	 0.58441	 0.87467	 -0.40051	 -0.00701
	 0.69293	 -0.61058	 0.87937	 0.71401	 0.73529	 0.87496	 0.88302	 -0.39396	 -0.44449
	 0.68066	 -0.60356	 0.91577	 0.71342	 0.73497	 0.60147	 0.87641	 -0.41940	 -0.01204
	 0.69341	 -0.58654	 0.87937	 0.72955	 0.73720	 0.83168	 0.88607	 -0.37671	 -0.45388
	 0.68436	 -0.60035	 0.87937	 0.77938	 0.73670	 0.74835	 0.87852	 -0.42136	 -0.46782
	 0.68865	 -0.70364	 0.90023	 0.80514	 0.72453	 0.83026	 0.87641	 -0.37319	 -0.01392
	 0.68386	 -0.75098	 0.84436	 0.69921	 0.71600	 0.74456	 0.88002	 -0.37650	 -0.43525
	 0.68113	 -0.75098	 0.85839	 0.70652	 0.74173	 0.74456	 0.87169	 -0.43217	 -0.42162
	 0.67855	 -0.61065	 0.87939	 0.71974	 0.73948	 0.74456	 0.85929	 -0.37670	 -0.44423
	 0.68472	 -0.75098	 0.85776	 0.84281	 0.72303	 0.74456	 0.83840	 -0.45486	 -0.01161
	 0.68069	 -0.73895	 0.87937	 0.70652	 0.74158	 0.80629	 0.91009	 -0.38175	 0.00000
	 0.69029	 -0.67274	 0.87937	 0.70652	 0.74158	 0.80629	 0.87220	 -0.39386	 -0.42386
	 0.69336	 -0.60274	 0.86887	 0.80553	 0.73961	 0.74835	 0.88015	 -0.37671	 -0.45536
	 0.68624	 -0.75098	 0.85137	 0.73247	 0.71538	 0.80081	 0.84468	 -0.37670	 -0.42764
	 0.67431	 -0.72683	 0.87668	 0.70553	 0.73940	 0.78343	 0.88607	 -0.37992	 -0.38716
	 0.67665	 -0.74177	 0.85776	 0.80948	 0.74177	 0.60555	 0.85242	 -0.26299	 -0.44749
	 0.68201	 -0.68204	 0.87943	 0.67397	 0.72987	 0.82828	 0.87516	 -0.37673	 0.00000
	 0.69206	 -0.58796	 0.87937	 0.72517	 0.73495	 0.69252	 0.88733	 -0.30910	 -0.45691
	 0.67724	 -0.62115	 0.88123	 0.71928	 0.74040	 0.73477	 0.85929	 -0.37670	 -0.42757
	 0.67426	 -0.75085	 0.85899	 0.83369	 0.73948	 0.79989	 0.85225	 -0.37656	 -0.45142
	 0.69235	 -0.59247	 0.86477	 0.82440	 0.73535	 0.79519	 0.88607	 -0.26635	 0.00000
	 0.68211	 -0.67912	 0.88069	 0.71880	 0.73971	 0.65149	 0.88440	 -0.37671	 -0.40453
	 0.69200	 -0.74882	 0.84502	 0.69611	 0.72770	 0.74456	 0.85948	 -0.37649	 -0.40965
	 0.67855	 -0.65424	 0.87939	 0.72020	 0.73948	 0.74456	 0.87962	 -0.37670	 -0.42357
	 0.68069	 -0.67274	 0.87937	 0.70652	 0.74158	 0.84113	 0.87467	 -0.39386	 -0.41490
	 0.69336	 -0.63399	 0.87937	 0.71367	 0.73543	 0.82828	 0.87641	 -0.37656	 -0.43529
	 0.69336	 -0.60274	 0.92460	 0.63429	 0.73789	 0.74835	 0.87869	 -0.37663	 -0.37162
	 0.69336	 -0.60267	 0.87911	 0.81107	 0.73666	 0.82828	 0.86167	 -0.37327	 -0.45507
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.82828	 0.86184	 -0.37319	 -0.47559
	 0.65184	 -0.70416	 0.85899	 0.83369	 0.73948	 0.79989	 0.85225	 -0.37656	 0.00000
	 0.67426	 -0.79928	 0.85776	 0.84281	 0.73051	 0.64565	 0.85082	 -0.45486	 -0.44379
	 0.68948	 -0.58335	 0.87937	 0.71401	 0.73529	 0.87969	 0.88325	 -0.44082	 -0.46033
	 0.68750	 -0.75085	 0.85914	 0.71415	 0.73948	 0.81816	 0.85225	 -0.31028	 -0.40870
	 0.64286	 -0.54601	 0.87922	 0.83354	 0.73529	 0.87969	 0.88325	 -0.44161	 0.00000
	 0.69397	 -0.58744	 0.87937	 0.72930	 0.71746	 0.69020	 0.87658	 -0.37671	 -0.46257
	 0.68010	 -0.60267	 0.87937	 0.79000	 0.73494	 0.81420	 0.88591	 -0.37657	 -0.01443
	 0.69206	 -0.58759	 0.87937	 0.72537	 0.73499	 0.67951	 0.88733	 -0.29844	 -0.45717
	 0.69336	 -0.46008	 0.88796	 0.77879	 0.73662	 0.84326	 0.87641	 -0.38385	 0.00000
	 0.69336	 -0.62075	 0.89717	 0.72223	 0.73722	 0.85024	 0.86184	 -0.37661	 -0.43239
	 0.69341	 -0.53598	 0.87937	 0.64287	 0.73664	 0.82805	 0.88607	 -0.37329	 -0.46698
	 0.69336	 -0.54447	 0.89717	 0.74633	 0.73666	 0.83045	 0.86145	 -0.37319	 -0.47569
	 0.69336	 -0.60267	 0.89717	 0.77730	 0.73666	 0.82808	 0.87819	 -0.38435	 -0.45049
	 0.68851	 -0.58726	 0.87937	 0.77765	 0.73901	 0.69252	 0.88733	 -0.33170	 -0.46559
	 0.68436	 -0.60105	 0.87937	 0.71822	 0.73670	 0.82079	 0.87852	 -0.46264	 -0.02035
	 0.69333	 -0.60267	 0.87937	 0.71368	 0.70074	 0.82828	 0.88281	 -0.37656	 -0.00702
	 0.69296	 -0.61058	 0.87877	 0.71400	 0.68983	 0.82449	 0.87662	 -0.40061	 -0.46105
	 0.67426	 -0.75098	 0.86572	 0.69242	 0.73487	 0.79451	 0.85082	 -0.45486	 -0.41002
	 0.69336	 -0.68535	 0.86887	 0.78061	 0.73961	 0.74835	 0.88015	 -0.37671	 -0.42188
	 0.67426	 -0.75853	 0.85035	 0.84741	 0.73772	 0.73961	 0.88509	 -0.45486	 0.00000
	 0.69341	 -0.57899	 0.87993	 0.72494	 0.72261	 0.84679	 0.85180	 -0.34119	 -0.46208
	 0.69336	 -0.60267	 0.89717	 0.77856	 0.73666	 0.82828	 0.86184	 -0.37319	 -0.45097
	 0.69336	 -0.58502	 0.85132	 0.71410	 0.73666	 0.83026	 0.87641	 -0.43321	 0.00000
	 0.68009	 -0.58194	 0.87937	 0.77936	 0.73684	 0.74835	 0.87852	 -0.41355	 0.00000
	 0.68455	 -0.60004	 0.87937	 0.80555	 0.73947	 0.74835	 0.87852	 -0.42136	 -0.46899
	 0.69428	 -0.60030	 0.88076	 0.83455	 0.71495	 0.77500	 0.88328	 -0.39668	 -0.46512
	 0.68948	 -0.58335	 0.87937	 0.72012	 0.73598	 0.87760	 0.88437	 -0.44082	 -0.46064
	 0.67669	 -0.68601	 0.86421	 0.71873	 0.74196	 0.52260	 0.88607	 -0.38813	 -0.45016
	 0.69336	 -0.60267	 0.87911	 0.75543	 0.73666	 0.89142	 0.86167	 -0.37327	 -0.44992
	 0.67426	 -0.75098	 0.85776	 0.80948	 0.73948	 0.74456	 0.85082	 -0.37656	 -0.44996
	 0.69336	 -0.60267	 0.89717	 0.77900	 0.73666	 0.83026	 0.88640	 -0.41700	 -0.45052
	 0.69363	 -0.60274	 0.87929	 0.83768	 0.72225	 0.74835	 0.88440	 -0.37671	 -0.46305
	 0.68063	 -0.58744	 0.88084	 0.72930	 0.73495	 0.69252	 0.88607	 -0.37671	 -0.01523
	 0.69354	 -0.56496	 0.89096	 0.83768	 0.73771	 0.74835	 0.88440	 -0.37671	 -0.47226
	 0.63398	 -0.60267	 0.87911	 0.81107	 0.73666	 0.85341	 0.86970	 -0.37327	 0.00000
	 0.69336	 -0.60267	 0.88489	 0.71367	 0.73543	 0.82828	 0.87641	 -0.40834	 -0.44785
	 0.67855	 -0.56839	 0.87849	 0.71974	 0.73948	 0.74456	 0.85929	 -0.37670	 0.00000
	 0.68269	 -0.61101	 0.87937	 0.77766	 0.72541	 0.74436	 0.85998	 -0.37671	 -0.02125
	 0.69339	 -0.60237	 0.87937	 0.71935	 0.71399	 0.77365	 0.87783	 -0.37670	 -0.45640
	 0.66980	 -0.72173	 0.85899	 0.82476	 0.71931	 0.79989	 0.85382	 -0.37656	 0.00000
	 0.69874	 -0.59850	 0.88076	 0.84066	 0.73386	 0.74446	 0.88584	 -0.39668	 0.00000
	 0.67426	 -0.75085	 0.85899	 0.83369	 0.73948	 0.79989	 0.85225	 -0.37656	 -0.45142
	 0.69293	 -0.61058	 0.87937	 0.71401	 0.73529	 0.83199	 0.88302	 -0.45715	 -0.44488
	 0.69341	 -0.53598	 0.87224	 0.64287	 0.73664	 0.82805	 0.90384	 -0.37329	 -0.46613
	 0.68948	 -0.54409	 0.87937	 0.72012	 0.73598	 0.87760	 0.88437	 -0.44082	 -0.02086
	 0.69336	 -0.55219	 0.89706	 0.74360	 0.73660	 0.82828	 0.86152	 -0.37011	 -0.47234
	 0.69336	 -0.56024	 0.88500	 0.67811	 0.73549	 0.75468	 0.87634	 -0.41142	 -0.46230
	 0.68455	 -0.60004	 0.87937	 0.80555	 0.73947	 0.61800	 0.88639	 -0.42136	 -0.46981
	 0.69354	 -0.56496	 0.89096	 0.83768	 0.73771	 0.84065	 0.88440	 -0.37671	 -0.47166
	 0.69423	 -0.54674	 0.89512	 0.84612	 0.71495	 0.77500	 0.88357	 -0.39668	 -0.48918
	 0.69341	 -0.59804	 0.88104	 0.74463	 0.73666	 0.82828	 0.86155	 -0.43588	 -0.45135
	 0.67426	 -0.75085	 0.85899	 0.83369	 0.73948	 0.79989	 0.85225	 -0.37656	 -0.45142
	 0.69341	 -0.58654	 0.87937	 0.70904	 0.73720	 0.83168	 0.89035	 -0.37671	 -0.45209
	 0.68719	 -0.60004	 0.87937	 0.80555	 0.73947	 0.80382	 0.87836	 -0.37509	 -0.46452
	 0.67163	 -0.75085	 0.85899	 0.83369	 0.73948	 0.74442	 0.85789	 -0.42283	 -0.45719
	 0.68862	 -0.58726	 0.87937	 0.77876	 0.74484	 0.87817	 0.86032	 -0.26611	 -0.46256
	 0.69325	 -0.61182	 0.89717	 0.77895	 0.73901	 0.82920	 0.88885	 -0.37601	 -0.44392
	 0.68436	 -0.58682	 0.87937	 0.72936	 0.73670	 0.74835	 0.87852	 -0.41971	 -0.46832
	 0.68071	 -0.60939	 0.87937	 0.77932	 0.73621	 0.69252	 0.88607	 -0.37836	 -0.01354
	 0.69336	 -0.54447	 0.89717	 0.74463	 0.73666	 0.82828	 0.86184	 -0.37319	 -0.47559
	 0.69428	 -0.60030	 0.88076	 0.83932	 0.68425	 0.77500	 0.90188	 -0.39668	 -0.00578
	 0.69363	 -0.60274	 0.86846	 0.80519	 0.72225	 0.74835	 0.88223	 -0.37671	 -0.46176
	 0.69336	 -0.60274	 0.87971	 0.86593	 0.73961	 0.78182	 0.88043	 -0.37671	 -0.45870
	 0.69746	 -0.58335	 0.87937	 0.73369	 0.73529	 0.87969	 0.88325	 -0.44082	 -0.44953
	 0.69336	 -0.70680	 0.89717	 0.74633	 0.73666	 0.83045	 0.86145	 -0.37319	 -0.36454
	 0.69347	 -0.58335	 0.88408	 0.72012	 0.72733	 0.87696	 0.88894	 -0.34605	 0.00000
	 0.69256	 -0.57899	 0.86764	 0.72494	 0.73600	 0.84744	 0.84723	 -0.44612	 -0.45962
	 0.69206	 -0.58796	 0.87937	 0.77961	 0.73495	 0.65791	 0.88733	 -0.30910	 -0.46201
	 0.68436	 -0.60035	 0.87937	 0.72494	 0.73670	 0.77618	 0.87852	 -0.42136	 -0.46268
	 0.69210	 -0.58759	 0.88518	 0.72537	 0.73374	 0.78441	 0.88733	 -0.29844	 -0.45712
	 0.69292	 -0.61058	 0.87877	 0.71400	 0.68983	 0.82449	 0.87662	 -0.40061	 -0.46111
	 0.68166	 -0.58744	 0.87937	 0.80173	 0.71764	 0.68834	 0.87669	 -0.37671	 -0.00697
	 0.70483	 -0.68159	 0.86887	 0.84133	 0.73943	 0.75021	 0.88004	 -0.37256	 -0.40342
	 0.65078	 -0.58796	 0.90486	 0.72517	 0.73495	 0.69252	 0.88733	 -0.30910	 -0.01577
	 0.67426	 -0.75085	 0.85533	 0.83369	 0.73948	 0.79989	 0.85225	 -0.37656	 -0.45558
	 0.69721	 -0.60267	 0.87911	 0.81107	 0.73666	 0.82828	 0.86068	 -0.37327	 -0.04672
	 0.69341	 -0.57899	 0.87595	 0.72494	 0.72261	 0.84679	 0.85180	 -0.34119	 -0.46188
	 0.69025	 -0.60305	 0.87937	 0.74186	 0.73529	 0.87920	 0.88562	 -0.44082	 -0.45401
	 0.69264	 -0.53598	 0.87937	 0.62807	 0.73664	 0.82855	 0.86684	 -0.37329	 -0.46691
	 0.68071	 -0.59028	 0.87937	 0.73774	 0.73495	 0.69252	 0.88607	 -0.37671	 -0.46728
	 0.67669	 -0.68601	 0.85243	 0.71873	 0.74196	 0.52260	 0.88607	 -0.39477	 0.00000
