# This file contains the data of final population
# of objectives = 1, # of constraints = 0, # of real_var = 4, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
-4.852881e-001	3.941320e-001	-8.647118e-001	8.116175e-001	3.137898e-002	0.000000e+000	1	1.000000e+014
-4.841415e-001	3.940571e-001	-7.562366e-001	8.149545e-001	3.137898e-002	0.000000e+000	2	1.000000e+014
-4.840771e-001	3.941320e-001	-7.552585e-001	8.149824e-001	3.137898e-002	0.000000e+000	3	1.000000e+014
-4.840771e-001	3.941320e-001	-7.552585e-001	8.149824e-001	3.137898e-002	0.000000e+000	3	0.000000e+000
-4.840771e-001	3.941320e-001	-7.552585e-001	8.149824e-001	3.137898e-002	0.000000e+000	3	0.000000e+000
-4.840771e-001	3.941320e-001	-7.552585e-001	8.149824e-001	3.137898e-002	0.000000e+000	3	0.000000e+000
-4.840771e-001	3.941320e-001	-7.552585e-001	8.149824e-001	3.137898e-002	0.000000e+000	3	0.000000e+000
-4.840766e-001	3.941338e-001	-7.552585e-001	8.149824e-001	3.137898e-002	0.000000e+000	4	1.000000e+014
-4.840766e-001	3.941338e-001	-7.552585e-001	8.149824e-001	3.137898e-002	0.000000e+000	5	1.000000e+014
-4.838236e-001	3.941404e-001	-7.552585e-001	8.149337e-001	3.137898e-002	0.000000e+000	6	1.000000e+014
-4.819595e-001	3.939623e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	7	1.000000e+014
-4.819595e-001	3.939625e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	8	1.000000e+014
-4.819594e-001	3.939625e-001	-7.186960e-001	8.159897e-001	3.137898e-002	0.000000e+000	9	1.000000e+014
-4.819594e-001	3.939625e-001	-7.186960e-001	8.159897e-001	3.137898e-002	0.000000e+000	9	1.000000e+014
-4.819593e-001	3.939623e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	10	1.000000e+014
-4.819593e-001	3.939623e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	10	1.000000e+014
-4.819593e-001	3.939623e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	11	0.000000e+000
-4.819593e-001	3.939623e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	11	0.000000e+000
-4.819593e-001	3.939623e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	11	0.000000e+000
-4.819593e-001	3.939623e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	11	0.000000e+000
-4.819593e-001	3.939623e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	11	0.000000e+000
-4.819593e-001	3.939623e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	11	1.000000e+014
-4.819593e-001	3.939625e-001	-7.186963e-001	8.159897e-001	3.137898e-002	0.000000e+000	12	1.000000e+014
-4.819581e-001	3.939625e-001	-7.186908e-001	8.159897e-001	3.137898e-002	0.000000e+000	13	0.000000e+000
-4.819581e-001	3.939625e-001	-7.186908e-001	8.159897e-001	3.137898e-002	0.000000e+000	13	0.000000e+000
-4.819581e-001	3.939625e-001	-7.186908e-001	8.159897e-001	3.137898e-002	0.000000e+000	13	1.000000e+014
-4.819581e-001	3.939625e-001	-7.186908e-001	8.159897e-001	3.137898e-002	0.000000e+000	14	1.000000e+014
-4.819405e-001	3.940535e-001	-7.186959e-001	8.159907e-001	3.137898e-002	0.000000e+000	15	1.000000e+014
-4.819405e-001	3.940535e-001	-7.186958e-001	8.159907e-001	3.137898e-002	0.000000e+000	16	1.000000e+014
-4.819403e-001	3.940535e-001	-7.186958e-001	8.159906e-001	3.137898e-002	0.000000e+000	17	1.000000e+014
-4.819403e-001	3.940535e-001	-7.186958e-001	8.159906e-001	3.137898e-002	0.000000e+000	18	1.000000e+014
-4.819403e-001	3.940535e-001	-7.186958e-001	8.159906e-001	3.137898e-002	0.000000e+000	19	1.000000e+014
-4.819399e-001	3.940553e-001	-7.186958e-001	8.159906e-001	3.137898e-002	0.000000e+000	20	0.000000e+000
-4.819399e-001	3.940553e-001	-7.186958e-001	8.159906e-001	3.137898e-002	0.000000e+000	20	0.000000e+000
-4.819399e-001	3.940553e-001	-7.186958e-001	8.159906e-001	3.137898e-002	0.000000e+000	20	1.000000e+014
-4.819398e-001	3.940553e-001	-7.186958e-001	8.159906e-001	3.137898e-002	0.000000e+000	21	1.000000e+014
-4.819398e-001	3.940553e-001	-7.186958e-001	8.159906e-001	3.137898e-002	0.000000e+000	21	1.000000e+014
-4.819398e-001	3.940559e-001	-7.186958e-001	8.159907e-001	3.137898e-002	0.000000e+000	22	1.000000e+014
-4.819398e-001	3.940559e-001	-7.186958e-001	8.159907e-001	3.137898e-002	0.000000e+000	22	0.000000e+000
-4.819398e-001	3.940559e-001	-7.186958e-001	8.159907e-001	3.137898e-002	0.000000e+000	22	0.000000e+000
