# This file contains the data of final population
# of objectives = 1, # of constraints = 0, # of real_var = 8, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
7.769100e-001	6.983658e-001	-5.518018e-001	8.145638e-001	8.309352e-002	6.978678e-001	-5.474895e-001	8.147300e-001	-8.607796e-001	0.000000e+000	1	1.000000e+014
7.774778e-001	6.997557e-001	-5.680741e-001	8.170614e-001	1.272288e-001	6.997311e-001	-5.546882e-001	8.207671e-001	-8.976624e-001	0.000000e+000	2	1.000000e+014
7.777413e-001	6.992140e-001	-5.412105e-001	8.270735e-001	8.371242e-002	6.995275e-001	-5.635026e-001	8.222135e-001	-8.994878e-001	0.000000e+000	3	1.000000e+014
7.778289e-001	6.985077e-001	-5.479240e-001	8.259782e-001	8.313651e-002	6.992098e-001	-5.887976e-001	8.206289e-001	-8.592857e-001	0.000000e+000	4	1.000000e+014
7.780588e-001	6.992140e-001	-5.412105e-001	8.270735e-001	8.371242e-002	6.995275e-001	-5.635026e-001	8.222135e-001	-8.916796e-001	0.000000e+000	5	1.000000e+014
7.780588e-001	6.992140e-001	-5.412105e-001	8.270735e-001	8.371242e-002	6.995275e-001	-5.635026e-001	8.222135e-001	-8.916796e-001	0.000000e+000	5	1.000000e+014
7.780919e-001	6.969810e-001	-5.684648e-001	8.264180e-001	9.019031e-002	6.992000e-001	-5.979459e-001	8.148193e-001	-8.547848e-001	0.000000e+000	6	1.000000e+014
7.781244e-001	6.983658e-001	-5.518018e-001	8.145638e-001	8.309352e-002	6.978678e-001	-5.474895e-001	8.241254e-001	-8.837079e-001	0.000000e+000	7	1.000000e+014
7.784686e-001	6.985077e-001	-5.481464e-001	8.260081e-001	8.313651e-002	6.992892e-001	-5.887976e-001	8.220556e-001	-8.587626e-001	0.000000e+000	8	1.000000e+014
7.784859e-001	6.996872e-001	-5.483014e-001	8.174331e-001	8.395901e-002	6.975538e-001	-5.536912e-001	8.205364e-001	-8.996847e-001	0.000000e+000	9	1.000000e+014
7.784859e-001	6.996872e-001	-5.483014e-001	8.174331e-001	8.395901e-002	6.975538e-001	-5.536912e-001	8.205364e-001	-8.996847e-001	0.000000e+000	9	1.000000e+014
7.785906e-001	6.997557e-001	-5.680741e-001	8.170614e-001	1.272288e-001	6.997311e-001	-5.472515e-001	8.226292e-001	-8.976624e-001	0.000000e+000	10	1.000000e+014
7.787374e-001	6.984649e-001	-5.678652e-001	8.226737e-001	1.272288e-001	6.997311e-001	-5.546882e-001	8.166178e-001	-8.969409e-001	0.000000e+000	11	1.000000e+014
7.787778e-001	6.984470e-001	-5.396993e-001	8.266475e-001	8.309352e-002	6.992046e-001	-5.932821e-001	8.091542e-001	-8.999579e-001	0.000000e+000	12	1.000000e+014
7.788282e-001	6.969810e-001	-5.684648e-001	8.264180e-001	8.313651e-002	6.992000e-001	-5.979459e-001	8.148193e-001	-8.592857e-001	0.000000e+000	13	1.000000e+014
7.788427e-001	6.985077e-001	-5.481464e-001	8.259782e-001	8.313651e-002	6.992122e-001	-5.887976e-001	8.220556e-001	-8.587626e-001	0.000000e+000	14	1.000000e+014
7.789118e-001	6.986235e-001	-5.481464e-001	8.259782e-001	7.824186e-002	6.992122e-001	-5.887976e-001	8.220556e-001	-8.587626e-001	0.000000e+000	15	1.000000e+014
7.789118e-001	6.986235e-001	-5.481464e-001	8.259782e-001	7.824186e-002	6.992122e-001	-5.887976e-001	8.220556e-001	-8.587626e-001	0.000000e+000	15	1.000000e+014
7.790342e-001	6.990697e-001	-5.282786e-001	8.270905e-001	6.336603e-002	6.995275e-001	-5.670281e-001	8.222135e-001	-8.922260e-001	0.000000e+000	16	1.000000e+014
7.790473e-001	6.983612e-001	-5.483014e-001	8.266499e-001	8.395901e-002	6.975329e-001	-5.536912e-001	8.204360e-001	-8.996847e-001	0.000000e+000	17	1.000000e+014
7.791144e-001	6.984045e-001	-5.481464e-001	8.266342e-001	9.272820e-002	6.994446e-001	-5.536912e-001	8.145793e-001	-8.923767e-001	0.000000e+000	18	1.000000e+014
7.792589e-001	6.990697e-001	-5.412909e-001	8.270905e-001	6.336603e-002	6.995275e-001	-5.670281e-001	8.181997e-001	-8.922260e-001	0.000000e+000	19	1.000000e+014
7.793767e-001	6.985156e-001	-5.492646e-001	8.311955e-001	8.283256e-002	6.992005e-001	-5.727423e-001	8.170997e-001	-8.587626e-001	0.000000e+000	20	1.000000e+014
7.794252e-001	6.997557e-001	-5.467478e-001	8.170614e-001	1.261992e-001	6.970065e-001	-5.472515e-001	8.196438e-001	-8.986988e-001	0.000000e+000	21	1.000000e+014
7.794502e-001	6.994806e-001	-5.680741e-001	8.170614e-001	1.272288e-001	6.997311e-001	-5.472515e-001	8.226506e-001	-8.646619e-001	0.000000e+000	22	1.000000e+014
7.798848e-001	6.997557e-001	-5.319664e-001	8.276220e-001	7.727585e-002	6.974009e-001	-5.437810e-001	8.257765e-001	-8.990636e-001	0.000000e+000	23	1.000000e+014
7.798848e-001	6.997557e-001	-5.319664e-001	8.276220e-001	7.727585e-002	6.974009e-001	-5.437810e-001	8.257765e-001	-8.990636e-001	0.000000e+000	23	1.000000e+014
7.799685e-001	6.997557e-001	-5.319664e-001	8.276220e-001	7.727585e-002	6.974009e-001	-5.472515e-001	8.255180e-001	-8.877785e-001	0.000000e+000	24	1.000000e+014
7.799685e-001	6.997557e-001	-5.319664e-001	8.276220e-001	7.727585e-002	6.974009e-001	-5.472515e-001	8.255180e-001	-8.877785e-001	0.000000e+000	24	1.000000e+014
7.799844e-001	6.990736e-001	-5.412909e-001	8.270905e-001	6.305955e-002	6.998303e-001	-5.670281e-001	8.210702e-001	-8.922260e-001	0.000000e+000	25	1.000000e+014
7.799929e-001	6.997407e-001	-5.406648e-001	8.256900e-001	7.712506e-002	6.975931e-001	-5.151517e-001	8.099494e-001	-8.976690e-001	0.000000e+000	26	1.000000e+014
7.801102e-001	6.986235e-001	-5.493301e-001	8.192349e-001	6.827047e-002	6.996587e-001	-5.727647e-001	8.207300e-001	-8.566565e-001	0.000000e+000	27	1.000000e+014
7.801654e-001	6.986246e-001	-5.396718e-001	8.320851e-001	8.309352e-002	6.998659e-001	-5.550104e-001	8.091542e-001	-8.921482e-001	0.000000e+000	28	1.000000e+014
7.801769e-001	6.990697e-001	-5.412909e-001	8.270905e-001	6.336603e-002	6.995275e-001	-5.670281e-001	8.222135e-001	-8.922260e-001	0.000000e+000	29	0.000000e+000
7.801769e-001	6.990697e-001	-5.412909e-001	8.270905e-001	6.336603e-002	6.995275e-001	-5.670281e-001	8.222135e-001	-8.922260e-001	0.000000e+000	29	0.000000e+000
7.801769e-001	6.990697e-001	-5.412909e-001	8.270905e-001	6.336603e-002	6.995275e-001	-5.670281e-001	8.222135e-001	-8.922260e-001	0.000000e+000	29	1.000000e+014
7.801769e-001	6.990697e-001	-5.412909e-001	8.270905e-001	6.336603e-002	6.995275e-001	-5.670281e-001	8.222135e-001	-8.922260e-001	0.000000e+000	29	0.000000e+000
7.802169e-001	6.990697e-001	-5.412909e-001	8.270905e-001	6.305955e-002	6.995275e-001	-5.670281e-001	8.222135e-001	-8.922260e-001	0.000000e+000	30	1.000000e+014
7.802184e-001	6.985077e-001	-5.481464e-001	8.316158e-001	8.313651e-002	6.992122e-001	-5.716782e-001	8.220556e-001	-8.587626e-001	0.000000e+000	31	1.000000e+014
7.803382e-001	6.990697e-001	-5.412909e-001	8.270905e-001	6.068498e-002	6.995275e-001	-5.704986e-001	8.219551e-001	-8.877553e-001	0.000000e+000	32	1.000000e+014
